,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
571670,Dylan Floro,40,0,3,0,0,3,1.000,0.08,0.73,37.1,40,0,0,0,43,34,20,6,1,4,33,11,1,37,0,.252,147,.304,.388,.692,0,1,1.000,4,616,3.86,37.1,0,2,3,5,6,2,16,1.29,158,112,40,0,0,412,.670,0,0,1,0,57,1.26,.000,16.50,11,3.00,7.96,2.65,8.92,4.82,0.96,7,1,0,0,0,0,0,0,.---,-.--,,
665795,Edward Cabrera,8,8,2,4,0,6,1.000,0.75,1.23,44.0,8,0,0,0,41,40,12,2,0,4,48,22,0,23,5,.151,152,.279,.243,.522,1,2,.667,1,749,2.45,44.0,4,2,0,0,0,0,12,1.02,179,132,8,0,0,451,.600,5,0,2,0,37,1.03,.667,17.02,0,2.18,9.82,4.50,4.70,2.45,0.82,0,0,0,0,0,,,,,,,
643265,Garrett Cooper,41,41,0,0,0,0,.000,0.00,-.--,0.0,41,0,0,0,88,70,29,24,2,7,101,33,0,88,8,.257,342,.332,.401,.733,0,0,.---,5,1555,,,,,,,,,,,,,,,,,,,,,,137,1.26,,,,,,,,,,,,0,0,5,388,42,116,.339,48.86,,
623211,Huascar Brazoban,12,0,2,1,1,4,.750,0.25,1.59,17.2,12,0,0,1,17,13,8,3,0,2,22,11,0,14,1,.212,66,.333,.348,.681,0,0,.---,2,358,3.06,17.2,0,1,0,0,1,0,6,1.42,78,53,12,0,0,212,.590,1,0,3,0,23,1.31,.000,20.26,1,2.00,11.21,5.60,7.13,4.08,1.02,2,1,0,0,0,,,,,,,
668709,JJ Bleday,2,2,0,2,0,2,1.000,1.00,1.00,18.0,2,0,0,0,18,33,12,8,1,4,38,17,0,22,1,.198,111,.310,.396,.706,0,3,1.000,2,565,,,,,,,,,,,,,,,,,,,,,,44,0.55,,,,,,,,,,,,0,0,0,129,7,43,.261,27.75,,
607732,Jacob Stallings,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,79,77,23,11,0,3,70,22,0,63,4,.220,287,.283,.289,.572,9,50,.847,13,1232,,,,,,,,,,,,,,,,,,,,27,1,83,1.03,,,,,,,,,,,,0,1,1,315,29,131,.279,95.67,0,3.82
670288,Jake Fishman,2,0,1,0,0,1,1.000,0.50,2.25,4.1,2,1,0,0,5,6,1,2,0,0,1,0,0,6,2,.333,18,.400,.444,.844,0,0,.---,1,67,2.08,4.1,0,0,0,0,0,0,1,1.38,20,13,2,0,0,46,.690,2,0,0,0,8,0.83,.---,15.46,0,-.--,2.08,0.00,12.46,2.08,0.00,2,0,0,0,0,,,,,,,
666464,Jerar Encarnacion,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,13,3,3,3,0,1,13,1,0,8,0,.216,37,.237,.378,.615,0,2,1.000,1,160,,,,,,,,,,,,,,,,,,,,,,14,4.33,,,,,,,,,,,,0,0,0,38,10,16,.304,37.00,,
666200,Jesus Luzardo,12,12,10,1,1,12,.917,0.92,1.52,65.1,12,2,0,1,60,60,28,13,2,5,73,25,0,43,0,.183,235,.262,.319,.581,1,1,.500,4,1067,3.44,65.1,3,6,0,0,0,0,25,1.04,261,196,12,0,0,670,.630,0,0,3,1,75,1.00,.333,16.33,0,2.92,10.06,3.44,5.92,3.86,0.69,0,0,0,1,0,,,,,,,
621563,Joey Wendle,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,99,69,21,19,1,2,38,12,0,70,5,.256,273,.297,.355,.652,2,10,.833,3,1043,,,,,,,,,,,,,,,,,,,,,,97,1.43,,,,,,,,,,,,0,0,3,293,27,84,.288,136.50,,
542932,Jon Berti,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,72,53,34,14,2,2,63,34,0,64,2,.255,251,.347,.351,.698,4,31,.886,4,1115,,,,,,,,,,,,,,,,,,,,,,88,1.36,,,,,,,,,,,,0,0,1,288,20,111,.332,125.50,,
650331,Lewin Diaz,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,23,23,7,4,0,1,25,8,0,15,1,.176,85,.253,.259,.512,0,1,1.000,1,405,,,,,,,,,,,,,,,,,,,,,,22,1.00,,,,,,,,,,,,0,0,1,95,5,30,.233,85.00,,
663897,Luke Williams,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,19,23,18,4,1,1,35,8,1,24,0,.238,101,.294,.327,.621,3,11,.786,0,446,,,,,,,,,,,,,,,,,,,,,,33,0.83,,,,,,,,,,,,0,0,0,109,3,46,.354,101.00,,
500743,Miguel Rojas,111,109,277,155,6,438,.986,3.89,4.22,922.2,111,58,0,5,131,124,32,15,2,6,51,23,1,90,4,.230,392,.277,.324,.601,2,9,.818,9,1520,,,,,,,,,,,,,,,,,,,,,,127,1.06,,,,,,,,,,,,0,1,3,423,31,139,.249,65.33,,
663743,Nick Fortes,8,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,35,46,29,4,1,7,29,10,0,34,5,.236,144,.308,.424,.732,8,17,.680,5,557,,,,,,,,,,,,,,,,,,,,12,0,61,0.76,,,,,,,,,,,,0,0,0,159,18,62,.250,20.57,1,3.88
641154,Pablo Lopez,26,26,10,11,2,23,.913,0.81,1.29,146.0,26,2,0,2,158,121,62,32,5,17,142,45,0,126,7,.231,545,.297,.402,.699,1,5,.833,15,2370,3.64,146.0,8,8,0,0,0,0,59,1.17,599,438,26,0,0,1544,.650,7,0,4,0,219,1.31,.500,16.23,0,3.16,8.75,2.77,7.77,3.82,1.05,0,0,0,0,2,,,,,,,
680814,Peyton Burdick,3,2,0,4,0,4,1.000,1.33,1.71,21.0,3,0,0,0,12,20,5,4,0,2,28,8,0,12,2,.167,72,.268,.306,.574,0,1,1.000,1,332,,,,,,,,,,,,,,,,,,,,,,22,0.60,,,,,,,,,,,,0,0,0,82,4,32,.238,36.00,,
542947,Richard Bleier,43,1,7,4,0,11,1.000,0.26,2.54,39.1,43,0,0,0,55,34,17,19,0,3,25,10,3,52,1,.317,164,.358,.488,.846,1,2,.667,2,616,3.43,39.1,2,2,0,3,4,3,15,1.58,177,118,43,0,0,437,.710,1,0,3,2,80,1.62,.500,15.66,9,2.50,5.72,2.29,11.90,3.89,0.69,24,12,0,1,1,0,0,0,.---,-.--,,
645261,Sandy Alcantara,26,26,21,17,0,38,1.000,1.46,1.85,185.2,26,1,0,0,224,140,51,27,5,10,167,46,1,136,6,.205,663,.261,.306,.567,3,18,.857,16,2654,2.13,185.2,12,6,0,0,0,0,44,0.98,719,557,26,4,1,1801,.680,6,0,3,2,203,1.60,.667,14.29,0,3.63,8.10,2.23,6.59,2.47,0.48,0,0,0,0,4,,,,,,,
595345,Steven Okert,52,0,2,1,0,3,1.000,0.06,0.60,45.0,52,0,0,0,30,47,13,5,0,7,57,18,1,28,5,.175,160,.279,.338,.617,0,2,1.000,2,806,2.40,45.0,5,1,0,4,17,4,12,1.02,185,135,52,0,0,523,.650,5,0,1,0,54,0.64,.833,17.91,4,3.17,11.40,3.60,5.60,2.60,1.40,15,4,0,2,0,0,0,0,.---,-.--,,
663432,Tanner Scott,29,0,1,1,0,2,1.000,0.07,0.60,30.0,29,0,0,0,13,40,16,1,1,5,36,13,0,26,0,.228,114,.305,.386,.691,0,3,1.000,1,521,3.30,30.0,1,3,12,16,1,4,11,1.30,128,90,29,0,0,336,.640,0,0,1,0,44,0.33,.250,17.37,20,2.77,10.80,3.90,7.80,4.80,1.50,3,0,0,0,1,,,,,,,
667297,Tommy Nance,24,2,4,1,0,5,1.000,0.21,1.32,34.1,24,0,0,0,29,24,17,7,1,3,45,17,1,36,3,.269,134,.364,.403,.767,0,8,1.000,3,623,4.46,34.1,0,1,0,0,1,0,17,1.54,154,103,24,0,0,378,.610,3,0,5,0,54,1.21,.000,18.15,5,2.65,11.80,4.46,9.44,4.46,0.79,12,8,0,0,0,,,,,,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
669743,Alex Call,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,4,10,3,0,0,1,6,2,0,3,0,.130,23,.200,.261,.461,1,1,.500,1,100,,,,,,,,,,,,,,,,,,,,,,6,0.40,,,,,,,,,,,,0,0,0,25,2,6,.125,23.00,,
434671,Anibal Sanchez,8,8,0,3,0,3,1.000,0.38,0.69,39.1,8,0,0,0,33,51,26,5,0,11,28,18,1,37,2,.250,148,.337,.507,.844,0,5,1.000,6,737,5.72,39.1,0,5,0,0,0,0,25,1.40,169,118,8,0,0,438,.590,2,0,2,0,75,0.65,.000,18.74,0,1.56,6.41,4.12,8.47,5.95,2.52,0,0,0,0,1,,,,,,,
682928,CJ Abrams,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,41,32,16,5,0,2,27,4,0,29,6,.232,125,.285,.320,.605,2,1,.333,4,445,,,,,,,,,,,,,,,,,,,,,,40,1.28,,,,,,,,,,,,0,2,2,139,11,60,.276,62.50,,
605218,Edwards Jr.,44,0,5,3,0,8,1.000,0.18,1.47,49.0,44,0,0,0,52,47,19,3,0,6,46,21,0,35,1,.197,178,.282,.315,.597,1,1,.500,2,814,3.12,49.0,5,3,2,4,10,2,17,1.14,202,147,44,0,0,519,.640,1,0,2,0,56,1.11,.625,16.61,6,2.19,8.45,3.86,6.43,3.49,1.10,14,1,0,0,2,,,,,,,
514917,Cesar Hernandez,124,122,279,187,3,469,.994,3.76,3.95,1063.0,124,69,1,1,139,136,56,26,3,0,98,36,0,120,6,.245,489,.305,.311,.616,3,8,.727,9,2044,,,,,,,,,,,,,,,,,,,,,,152,1.02,,,,,,,,,,,,0,3,1,535,26,159,.306,-.--,,
541640,Erasmo Ramirez,48,2,6,4,1,11,.909,0.21,1.32,68.1,48,0,0,1,74,71,25,8,1,9,49,12,1,66,5,.258,256,.301,.402,.703,0,1,1.000,11,986,3.03,68.1,4,1,0,0,3,0,23,1.14,277,205,48,0,0,660,.670,5,0,0,0,103,1.04,.800,14.43,7,4.08,6.45,1.58,8.69,3.29,1.19,28,9,0,1,3,,,,,,,
607200,Erick Fedde,21,21,9,14,0,23,1.000,1.10,2.07,100.1,21,1,0,0,104,105,60,18,0,15,80,49,0,108,0,.276,392,.352,.436,.788,2,11,.846,9,1888,5.29,100.1,5,9,0,0,0,0,59,1.56,446,301,21,0,0,1136,.600,0,0,6,0,171,0.99,.357,18.82,0,1.63,7.18,4.40,9.69,5.38,1.35,0,0,0,0,5,,,,,,,
640451,Hunter Harvey,25,0,1,2,0,3,1.000,0.12,1.13,24.0,25,0,0,0,14,27,7,5,1,0,29,7,0,17,0,.202,84,.255,.286,.541,0,3,1.000,2,393,2.63,24.0,0,0,0,1,3,1,7,1.00,94,72,25,0,0,256,.650,0,0,1,0,24,0.52,.---,16.38,6,4.14,10.88,2.63,6.38,2.63,0.00,10,4,0,0,3,,,,,,,
545121,Ildemaro Vargas,18,18,38,13,2,53,.962,2.83,2.92,157.0,18,3,0,2,14,28,7,3,0,3,9,4,0,23,2,.315,73,.363,.479,.842,1,1,.500,1,278,,,,,,,,,,,,,,,,,,,,,,35,0.50,,,,,,,,,,,,0,0,1,80,7,24,.323,24.33,,
459429,Jake McGee,6,0,0,0,0,0,.000,0.00,0.00,5.2,6,0,0,0,3,10,4,1,0,2,4,1,0,7,0,.292,24,.320,.583,.903,0,0,.---,0,93,6.35,5.2,0,0,0,1,0,1,4,1.41,25,17,6,0,0,66,.710,0,0,0,0,14,0.30,.---,16.41,0,4.00,6.35,1.59,11.12,6.35,3.18,0,0,0,0,0,,,,,,,
608841,Joey Meneses,13,13,0,29,1,30,.967,2.23,2.37,110.0,13,0,0,0,25,16,16,6,0,6,17,4,0,31,1,.348,89,.383,.618,1.001,0,0,.---,6,362,,,,,,,,,,,,,,,,,,,,,,55,1.56,,,,,,,,,,,,0,0,0,94,11,43,.379,14.83,,
641943,Josh Palacios,8,4,0,7,0,7,1.000,0.88,1.80,35.0,8,0,0,0,5,5,2,1,0,0,5,0,0,3,0,.167,18,.167,.222,.389,0,1,1.000,0,75,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,18,0,9,.231,-.--,,
680686,Josiah Gray,23,23,7,3,0,10,1.000,0.43,0.73,123.1,23,0,0,0,79,145,65,14,4,32,140,53,0,109,6,.232,469,.316,.484,.800,4,9,.692,5,2151,4.67,123.1,7,8,0,0,0,0,64,1.31,533,370,23,0,0,1309,.610,6,0,6,0,227,0.54,.467,17.44,0,2.64,10.22,3.87,7.95,4.74,2.34,0,0,1,0,4,,,,,,,
660688,Keibert Ruiz,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,114,115,29,21,0,6,49,28,0,90,6,.247,365,.309,.353,.662,20,50,.714,9,1435,,,,,,,,,,,,,,,,,,,,34,4,129,0.99,,,,,,,,,,,,1,1,2,402,32,180,.269,60.83,4,5.22
640448,Kyle Finnegan,52,0,7,2,0,9,1.000,0.17,1.56,52.0,52,0,0,0,51,44,20,6,1,7,53,18,2,40,0,.215,186,.282,.371,.653,0,4,1.000,6,809,3.12,52.0,5,2,8,12,13,4,18,1.12,206,156,52,0,0,530,.660,0,1,0,0,69,1.16,.714,15.56,14,2.94,9.17,3.12,6.92,3.46,1.21,23,10,0,0,2,,,,,,,
657041,Lane Thomas,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,86,101,45,19,1,14,99,24,0,90,3,.242,372,.290,.411,.701,3,5,.625,8,1569,,,,,,,,,,,,,,,,,,,,,,153,0.85,,,,,,,,,,,,0,0,4,403,42,170,.289,26.57,,
671277,Luis Garcia,59,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,75,49,19,13,2,5,51,4,0,69,1,.288,240,.298,.421,.719,4,2,.333,3,887,,,,,,,,,,,,,,,,,,,,,,101,1.53,,,,,,,,,,,,0,1,3,249,27,103,.342,48.00,,
572228,Luke Voit,69,68,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,52,73,38,18,0,13,110,39,1,67,3,.225,298,.317,.416,.733,1,1,.500,5,1382,,,,,,,,,,,,,,,,,,,,,,124,0.71,,,,,,,,,,,,0,0,4,344,48,133,.302,22.92,,
443558,Nelson Cruz,114,113,0,0,0,0,.000,0.00,-.--,0.0,114,0,0,0,125,84,46,16,0,10,113,46,1,97,4,.233,416,.313,.344,.657,0,4,1.000,14,1881,,,,,,,,,,,,,,,,,,,,,,143,1.49,,,,,,,,,,,,2,0,3,471,63,181,.294,41.60,,
502179,Paolo Espino,34,14,11,12,0,23,1.000,0.68,2.27,91.0,34,0,0,0,89,108,46,16,0,17,69,19,0,100,2,.275,363,.313,.460,.773,2,1,.333,2,1488,4.35,91.0,0,6,0,0,0,0,44,1.31,387,273,34,1,0,957,.640,2,0,1,0,167,0.82,.000,16.35,17,3.63,6.82,1.88,9.89,4.55,1.68,9,2,0,0,3,,,,,,,
571578,Patrick Corbin,26,26,15,7,0,22,1.000,0.85,1.56,127.2,26,0,0,0,137,126,105,30,4,24,113,45,1,180,5,.325,554,.380,.523,.903,5,12,.706,10,2264,6.56,127.2,5,17,0,0,0,0,93,1.76,606,383,26,1,0,1438,.640,5,0,2,3,290,1.09,.227,17.73,0,2.51,7.97,3.17,12.69,7.40,1.69,0,0,0,1,1,,,,,,,
656180,Riley Adams,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,19,21,8,1,0,3,28,9,0,16,1,.190,84,.277,.310,.587,4,16,.800,1,388,,,,,,,,,,,,,,,,,,,,13,0,26,0.90,,,,,,,,,,,,0,0,0,94,6,34,.245,28.00,0,4.67
518553,Steve Cishek,57,0,2,2,0,4,1.000,0.07,0.67,54.1,57,0,0,0,47,48,30,2,0,9,65,25,1,46,11,.228,202,.340,.371,.711,2,3,.600,1,986,4.64,54.1,1,4,1,3,6,2,28,1.31,242,163,57,0,0,613,.620,11,0,3,0,75,0.98,.200,18.15,9,2.60,10.77,4.14,7.62,4.97,1.49,29,12,0,1,3,,,,,,,
644364,Victor Arano,42,0,2,0,1,3,.667,0.05,0.44,41.0,42,0,0,1,48,31,30,7,0,5,43,11,0,46,3,.277,166,.331,.410,.741,2,5,.714,4,659,4.61,41.0,1,1,1,2,7,1,21,1.39,182,123,42,0,0,430,.650,3,0,6,0,68,1.55,.500,16.07,7,3.91,9.44,2.41,10.10,6.59,1.10,25,12,0,1,1,,,,,,,
645302,Victor Robles,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,74,86,39,9,1,4,85,15,0,67,9,.222,302,.278,.298,.576,2,13,.867,3,1163,,,,,,,,,,,,,,,,,,,,,,90,0.86,,,,,,,,,,,,0,9,1,336,28,119,.294,75.50,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
425794,Adam Wainwright,26,26,11,14,0,25,1.000,0.96,1.38,163.0,26,0,0,0,174,164,57,28,3,14,130,43,1,148,6,.241,613,.296,.365,.661,5,5,.500,12,2593,3.09,163.0,9,9,0,0,0,0,56,1.17,665,489,26,1,0,1683,.650,6,0,5,0,224,1.06,.500,15.91,0,3.02,7.18,2.37,8.17,3.15,0.77,0,0,0,0,3,,,,,,,
405395,Albert Pujols,1,0,0,0,0,0,.000,0.00,-.--,0.0,50,0,0,0,2,1,4,0,0,2,0,1,0,3,0,.500,6,.571,1.500,2.071,0,0,.---,0,27,36.00,1.0,0,0,0,0,0,0,4,4.00,7,3,1,0,0,16,.590,0,0,0,0,9,2.00,.---,27.00,1,0.00,0.00,9.00,27.00,36.00,18.00,0,0,0,0,0,254,40,114,.269,14.80,,
669467,Andre Pallante,34,10,10,9,0,19,1.000,0.56,1.82,94.1,34,1,0,0,143,53,31,15,1,8,68,31,0,95,1,.265,358,.325,.380,.705,2,5,.714,15,1534,2.96,94.1,5,4,0,0,7,0,31,1.34,391,283,34,0,0,945,.620,1,0,3,0,136,2.70,.556,16.26,1,2.19,6.49,2.96,9.06,2.96,0.76,19,9,0,0,1,,,,,,,
668800,Andrew Knizner,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,0,11,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,0,0,1,1.00,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,0,0,0,234,22,91,.292,101.50,3,4.11
680977,Brendan Donovan,13,8,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,92,62,43,17,1,2,58,42,1,88,10,.296,297,.399,.380,.779,3,2,.400,6,1480,,,,,,,,,,,,,,,,,,,,,,113,1.48,,,,,,,,,,,,0,1,2,352,37,100,.360,148.50,,
608717,Chris Stratton,9,0,1,1,0,2,1.000,0.22,1.50,12.1,9,1,0,0,14,6,6,1,0,0,14,8,0,14,0,.292,48,.393,.313,.706,0,0,.---,3,214,3.65,12.1,2,0,0,0,0,0,5,1.78,56,37,9,0,0,130,.610,0,0,0,0,15,2.33,1.000,17.35,4,1.75,10.22,5.84,10.22,4.38,0.00,6,2,0,0,0,,,,,,,
572816,Corey Dickerson,18,15,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,50,54,23,11,1,5,32,9,1,53,1,.283,187,.317,.433,.750,0,0,.---,2,747,,,,,,,,,,,,,,,,,,,,,,81,0.93,,,,,,,,,,,,0,0,2,199,24,78,.316,37.40,,
641712,Dakota Hudson,24,24,13,11,0,24,1.000,1.00,1.71,126.0,24,1,0,0,166,108,63,21,1,9,72,56,0,123,9,.267,460,.354,.376,.730,4,7,.636,23,2039,4.43,126.0,7,7,0,0,0,0,62,1.42,534,378,24,0,0,1209,.590,9,0,3,0,173,1.54,.500,16.18,0,1.29,5.14,4.00,8.79,4.50,0.64,0,0,0,3,6,,,,,,,
666185,Dylan Carlson,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,107,101,47,24,4,8,81,37,0,91,6,.242,376,.317,.391,.708,1,5,.833,5,1693,,,,,,,,,,,,,,,,,,,,,,147,1.06,,,,,,,,,,,,0,0,4,423,39,176,.285,47.00,,
606149,Giovanny Gallegos,45,0,5,1,0,6,1.000,0.13,1.15,47.1,45,0,0,0,27,56,19,9,1,5,57,12,1,36,0,.209,172,.257,.360,.617,0,1,1.000,3,792,3.04,47.1,2,5,13,19,8,6,16,1.01,188,142,45,0,0,533,.670,0,1,2,0,62,0.48,.286,16.73,27,4.75,10.84,2.28,6.85,3.61,0.95,5,1,0,1,3,,,,,,,
663765,Jake Woodford,16,1,0,2,0,2,1.000,0.13,0.55,33.1,16,0,0,0,42,36,9,6,0,1,16,9,1,27,0,.229,118,.277,.305,.582,0,1,1.000,7,485,2.16,33.1,3,0,0,0,1,0,8,1.08,130,100,16,0,0,315,.650,0,0,2,0,36,1.17,1.000,14.55,10,1.78,4.32,2.43,7.29,2.43,0.27,8,2,0,0,3,,,,,,,
668941,JoJo Romero,2,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,4,0,3,0,0,1,1,1,0,4,0,.444,9,.500,.778,1.278,0,0,.---,1,34,13.50,2.0,0,0,0,0,0,0,3,2.50,10,6,2,0,0,19,.560,0,0,0,0,7,4.00,.---,17.00,1,1.00,4.50,4.50,18.00,13.50,4.50,0,0,0,0,0,0,0,0,.---,-.--,,
663855,Jordan Hicks,28,8,8,4,0,12,1.000,0.43,2.08,52.1,28,0,0,0,65,30,30,7,1,4,54,33,0,37,7,.200,185,.341,.314,.655,1,4,.800,8,918,5.16,52.1,3,6,0,1,5,1,30,1.34,226,157,28,0,0,540,.590,7,0,5,0,58,2.17,.333,17.54,2,1.64,9.29,5.68,6.36,5.16,0.69,11,3,0,0,1,,,,,,,
656756,Jordan Montgomery,21,21,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,,,,,,,
500779,Jose Quintana,5,5,4,1,0,5,1.000,1.00,1.88,24.2,5,0,0,0,27,22,13,3,1,1,19,11,0,26,0,.280,93,.352,.366,.718,0,0,.---,6,423,3.28,24.2,1,1,0,0,0,0,9,1.50,106,74,5,0,0,264,.620,0,0,0,0,34,1.23,.500,17.15,0,1.73,6.93,4.01,9.49,4.74,0.36,0,0,1,0,1,,,,,,,
663457,Lars Nootbaar,5,2,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,54,54,40,10,3,9,51,36,0,49,1,.240,204,.351,.451,.802,0,3,1.000,2,973,,,,,,,,,,,,,,,,,,,,,,92,1.00,,,,,,,,,,,,0,0,4,245,30,74,.270,22.67,,
571945,Miles Mikolas,27,27,11,12,0,23,1.000,0.85,1.23,168.1,27,1,0,0,195,172,71,25,1,21,124,30,0,145,6,.231,629,.269,.374,.643,1,3,.750,14,2615,3.48,168.1,10,10,0,0,0,0,65,1.04,673,505,27,1,0,1738,.660,6,1,1,0,235,1.13,.500,15.53,0,4.13,6.63,1.60,7.75,3.80,1.12,0,0,1,0,7,,,,,,,
571448,Nolan Arenado,13,12,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,80,176,63,35,1,27,64,42,3,140,6,.307,456,.370,.566,.936,3,3,.500,12,1906,,,,,,,,,,,,,,,,,,,,,,258,0.45,,,,,,,,,,,,0,0,4,508,87,202,.306,16.89,,
669357,Nolan Gorman,16,11,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,36,69,43,11,0,13,88,25,0,60,2,.237,253,.311,.435,.746,0,1,1.000,2,1155,,,,,,,,,,,,,,,,,,,,,,110,0.52,,,,,,,,,,,,0,0,0,280,33,120,.309,19.46,,
657557,Paul DeJong,52,45,151,59,5,215,.977,4.04,4.59,412.0,52,32,0,2,29,47,15,8,0,6,59,17,0,26,4,.164,159,.258,.327,.585,2,3,.600,2,750,,,,,,,,,,,,,,,,,,,,,,52,0.62,,,,,,,,,,,,0,0,2,182,24,70,.208,26.50,,
502671,Paul Goldschmidt,18,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,92,105,92,34,0,33,115,65,1,154,4,.333,463,.417,.620,1.037,0,5,1.000,6,2229,,,,,,,,,,,,,,,,,,,,,,287,0.88,,,,,,,,,,,,2,0,3,537,105,168,.381,14.03,,
664854,Ryan Helsley,42,0,0,5,0,5,1.000,0.12,0.87,52.0,42,0,0,0,27,50,8,4,0,4,77,13,0,21,0,.120,175,.181,.211,.392,0,1,1.000,2,765,1.04,52.0,9,1,12,16,6,4,6,0.65,188,156,42,0,0,517,.680,0,0,1,0,37,0.54,.900,14.71,25,5.92,13.33,2.25,3.63,1.38,0.69,20,3,0,0,0,,,,,,,
669242,Tommy Edman,2,0,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,141,123,84,23,4,11,95,39,2,122,4,.255,479,.315,.388,.703,3,26,.897,9,1932,,,,,,,,,,,,,,,,,,,,,,186,1.15,,,,,,,,,,,,0,1,1,524,47,163,.297,43.54,,
641933,Tyler O'Neill,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,65,76,46,9,1,12,89,29,0,67,4,.230,291,.303,.392,.695,4,9,.692,8,1354,,,,,,,,,,,,,,,,,,,,,,114,0.86,,,,,,,,,,,,0,0,6,330,53,135,.281,24.25,,
425877,Yadier Molina,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,1,4,4,2,0,2,1,0,0,6,0,.500,12,.500,1.167,1.667,9,12,.571,0,40,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,12,0,14,0.25,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,0,205,12,84,.229,100.00,1,3.41
