,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
680977,Brendan Donovan,123,11,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,128,81,62,21,1,5,69,60,1,107,13,.280,382,.394,.380,.774,3,2,.400,8,1931,,,,,,,,,,,,,,,,,,,,,,145,1.58,,,,,,,,,,,,0,1,2,458,44,120,.329,76.40,,
608717,Chris Stratton,19,0,1,2,0,3,1.000,0.16,1.35,20.2,19,1,0,0,20,17,8,3,0,0,21,11,0,20,1,.260,77,.356,.299,.655,0,0,.---,3,335,3.05,20.2,4,0,0,0,0,0,7,1.50,90,62,19,0,0,207,.620,1,0,0,0,23,1.18,1.000,16.21,8,1.91,9.15,4.79,8.71,3.48,0.00,16,5,0,0,1,,,,,,,
572816,Corey Dickerson,19,15,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,0,3,0,1,0,0,0,1,0,2,0,.400,5,.500,.600,1.100,0,0,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,3.00,6,3,1,0,0,10,.560,0,0,0,0,3,0.00,.---,18.00,1,0.00,0.00,9.00,18.00,0.00,0.00,0,0,0,0,0,287,34,121,.300,45.17,,
641712,Dakota Hudson,26,25,14,11,1,26,.962,0.96,1.64,137.0,26,1,0,1,178,122,64,22,1,9,77,59,0,132,9,.264,500,.348,.366,.714,4,7,.636,25,2186,4.07,137.0,8,7,0,0,0,0,62,1.39,577,411,26,0,0,1307,.600,9,0,3,0,183,1.46,.533,15.96,0,1.31,5.06,3.88,8.67,4.20,0.59,0,0,0,3,6,,,,,,,
666185,Dylan Carlson,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,116,116,56,30,4,8,93,42,1,101,7,.239,422,.316,.386,.702,2,5,.714,6,1914,,,,,,,,,,,,,,,,,,,,,,163,1.00,,,,,,,,,,,,0,0,4,475,42,200,.286,52.75,,
606149,Giovanny Gallegos,56,0,6,3,0,9,1.000,0.16,1.40,58.2,56,0,0,0,33,69,22,10,1,6,72,15,1,42,0,.198,212,.248,.340,.588,0,2,1.000,3,964,2.91,58.2,3,5,14,20,12,6,19,0.97,231,176,56,0,0,651,.680,0,1,2,0,72,0.48,.375,16.43,30,4.80,11.05,2.30,6.44,3.38,0.92,11,5,0,1,3,,,,,,,
656427,Jack Flaherty,8,8,3,3,2,8,.750,0.75,1.54,35.0,8,0,0,2,36,34,18,7,2,4,32,22,0,35,5,.257,136,.380,.426,.806,0,1,1.000,5,643,4.37,35.0,2,1,0,0,0,0,17,1.63,164,105,8,0,0,377,.590,5,0,0,0,58,1.06,.667,18.37,0,1.45,8.23,5.66,9.00,4.63,1.03,0,0,0,1,0,,,,,,,
663765,Jake Woodford,26,1,0,3,0,3,1.000,0.12,0.59,46.1,26,0,0,0,57,48,13,7,1,1,22,11,1,42,1,.253,166,.298,.325,.623,0,1,1.000,10,666,2.33,46.1,4,0,0,0,1,0,12,1.14,181,139,26,0,0,435,.650,1,0,3,0,54,1.19,1.000,14.37,15,2.00,4.27,2.14,8.16,2.53,0.19,13,3,0,0,3,,,,,,,
668941,JoJo Romero,2,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,4,0,3,0,0,1,1,1,0,4,0,.444,9,.500,.778,1.278,0,0,.---,1,34,13.50,2.0,0,0,0,0,0,0,3,2.50,10,6,2,0,0,19,.560,0,0,0,0,7,4.00,.---,17.00,1,1.00,4.50,4.50,18.00,13.50,4.50,0,0,0,0,0,0,0,0,.---,-.--,,
656756,Jordan Montgomery,21,21,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,,,,,,,
500779,Jose Quintana,11,11,6,3,0,9,1.000,0.82,1.37,59.2,11,0,0,0,67,52,18,8,1,1,48,15,0,53,1,.243,218,.294,.303,.597,0,2,1.000,12,956,2.11,59.2,3,2,0,0,0,0,14,1.14,237,179,11,0,0,605,.630,1,0,0,0,66,1.29,.600,16.02,0,3.20,7.24,2.26,7.99,2.72,0.15,0,0,1,1,1,,,,,,,
660766,Juan Yepez,73,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,52,73,27,13,0,12,58,15,0,62,1,.257,241,.299,.461,.760,0,0,.---,6,990,,,,,,,,,,,,,,,,,,,,,,111,0.71,,,,,,,,,,,,0,0,4,261,29,104,.286,20.08,,
663457,Lars Nootbaar,7,2,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,77,75,51,14,3,14,68,50,1,63,1,.227,278,.341,.450,.791,1,4,.800,3,1329,,,,,,,,,,,,,,,,,,,,,,125,1.03,,,,,,,,,,,,0,0,5,334,40,100,.244,19.86,,
571945,Miles Mikolas,32,32,14,17,0,31,1.000,0.97,1.40,199.1,32,1,0,0,223,204,80,29,2,25,153,39,0,167,6,.226,739,.268,.372,.640,3,3,.500,15,3114,3.30,199.1,12,13,0,0,0,0,73,1.03,793,598,32,1,0,2071,.670,6,1,1,0,275,1.09,.480,15.62,0,3.92,6.91,1.76,7.54,3.61,1.13,0,0,1,0,8,,,,,,,
571448,Nolan Arenado,17,16,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,107,219,73,42,1,30,71,52,3,162,7,.292,555,.358,.533,.891,3,5,.625,15,2322,,,,,,,,,,,,,,,,,,,,,,296,0.49,,,,,,,,,,,,0,0,4,618,102,250,.288,18.50,,
657557,Paul DeJong,74,55,183,72,6,261,.977,3.54,4.43,518.0,72,44,0,2,36,60,17,9,0,6,74,20,0,30,4,.152,198,.241,.288,.529,2,3,.600,2,930,,,,,,,,,,,,,,,,,,,,,,57,0.60,,,,,,,,,,,,0,0,2,224,25,89,.200,33.00,,
502671,Paul Goldschmidt,149,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,118,126,105,41,0,35,139,78,1,177,5,.318,556,.404,.581,.985,0,7,1.000,7,2672,,,,,,,,,,,,,,,,,,,,,,323,0.94,,,,,,,,,,,,2,0,4,645,114,212,.368,15.89,,
664854,Ryan Helsley,53,0,2,6,0,8,1.000,0.15,1.13,64.1,53,1,0,0,35,61,11,6,0,6,94,20,1,28,0,.128,218,.202,.239,.441,0,1,1.000,3,957,1.26,64.1,9,1,19,23,7,4,9,0.75,238,193,53,0,0,646,.680,0,0,1,0,52,0.57,.900,14.88,33,4.70,13.15,2.80,3.92,1.54,0.84,21,3,0,0,0,,,,,,,
571927,Steven Matz,14,10,7,2,1,10,.900,0.64,1.72,47.0,14,0,0,0,45,44,28,10,0,8,53,10,0,50,2,.260,192,.304,.438,.742,0,0,.---,2,831,5.36,47.0,5,3,0,0,1,0,28,1.28,204,141,14,0,0,563,.680,2,0,1,0,84,1.02,.625,17.68,1,5.30,10.15,1.91,9.57,5.36,1.53,1,1,0,0,0,,,,,,,
669242,Tommy Edman,152,0,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,168,146,93,30,4,13,111,46,2,150,5,.262,573,.322,.396,.718,3,31,.912,9,2312,,,,,,,,,,,,,,,,,,,,,,227,1.15,,,,,,,,,,,,0,1,1,626,56,194,.304,44.08,,
425877,Yadier Molina,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,1,4,4,2,0,2,1,0,0,6,0,.500,12,.500,1.167,1.667,13,20,.606,0,40,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,15,0,14,0.25,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,0,269,24,103,.235,52.20,1,3.52
668868,Zack Thompson,21,1,3,4,0,7,1.000,0.33,1.85,34.0,21,0,0,0,47,26,9,3,0,3,27,13,0,20,0,.167,120,.248,.267,.515,0,1,1.000,1,560,2.12,34.0,1,1,1,1,1,0,8,0.97,133,102,21,0,0,368,.660,0,0,1,0,32,1.81,.500,16.47,4,2.08,7.15,3.44,5.29,2.38,0.79,5,3,0,0,0,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
676879,Aaron Ashby,26,19,8,6,0,14,1.000,0.54,1.21,104.1,26,0,0,0,119,66,61,18,2,15,124,47,0,101,6,.249,406,.333,.414,.747,0,7,1.000,9,1841,4.49,104.1,2,10,1,1,1,0,52,1.42,463,313,26,0,0,1182,.640,6,1,7,0,168,1.80,.167,17.65,2,2.64,10.70,4.05,8.71,5.26,1.29,2,1,0,1,3,,,,,,,
457705,Andrew McCutchen,82,82,0,0,0,0,.000,0.00,-.--,0.0,82,0,0,0,128,143,66,25,0,17,124,55,1,122,4,.238,513,.314,.386,.700,6,8,.571,10,2346,,,,,,,,,,,,,,,,,,,,,,198,0.90,,,,,,,,,,,,0,0,4,576,69,225,.279,30.18,,
502202,Brad Boxberger,68,0,2,3,1,6,.833,0.07,0.73,62.0,68,0,0,0,40,75,22,6,2,6,66,27,1,49,2,.218,225,.304,.342,.646,0,7,1.000,4,1065,3.05,62.0,3,3,1,8,30,7,21,1.23,259,186,68,0,0,684,.640,2,0,0,0,77,0.53,.500,17.18,8,2.44,9.58,3.92,7.11,3.19,0.87,26,11,0,2,3,,,,,,,
605540,Brandon Woodruff,26,26,13,8,0,21,1.000,0.81,1.29,147.1,26,1,0,0,101,148,54,28,1,17,183,41,0,119,5,.217,549,.277,.364,.641,5,8,.615,7,2438,3.05,147.1,13,4,0,0,0,0,50,1.09,599,442,26,0,0,1618,.660,5,0,2,0,200,0.68,.765,16.55,0,4.46,11.18,2.50,7.27,3.30,1.04,0,0,2,1,1,,,,,,,
608718,Brent Suter,53,0,9,2,1,12,.917,0.21,1.52,65.2,53,0,0,1,68,65,32,13,1,9,53,22,0,58,2,.239,243,.307,.412,.719,2,3,.600,6,1057,3.84,65.2,5,3,0,0,1,0,28,1.22,268,197,53,0,0,665,.630,2,0,0,2,100,1.05,.625,16.10,17,2.41,7.26,3.02,7.95,4.39,1.23,19,11,0,1,0,,,,,,,
592885,Christian Yelich,33,32,0,0,0,0,.000,0.00,-.--,0.0,33,0,0,0,180,90,97,25,4,13,156,87,5,141,5,.250,564,.354,.378,.732,2,18,.900,9,2687,,,,,,,,,,,,,,,,,,,,,,213,2.00,,,,,,,,,,,,0,1,2,659,56,200,.322,43.38,,
669203,Corbin Burnes,32,32,17,30,2,49,.959,1.47,2.13,199.0,32,3,0,2,189,153,73,24,6,23,238,51,0,144,13,.199,722,.264,.345,.609,4,5,.556,15,3234,2.98,199.0,12,8,0,0,0,0,66,0.98,788,597,32,0,0,2044,.630,13,0,10,1,249,1.24,.600,16.25,0,4.67,10.76,2.31,6.51,3.30,1.04,0,0,0,0,2,,,,,,,
642207,Devin Williams,65,0,5,3,0,8,1.000,0.12,1.20,60.2,65,0,0,0,46,34,17,5,0,2,96,30,1,31,3,.151,205,.267,.205,.472,2,6,.750,4,1068,1.93,60.2,6,4,15,17,26,2,13,1.01,240,182,65,0,0,668,.630,3,0,5,1,42,1.35,.600,17.60,21,3.20,14.24,4.45,4.60,2.52,0.30,13,2,0,0,2,,,,,,,
641778,Eric Lauer,28,28,10,9,0,19,1.000,0.68,1.13,152.2,28,0,0,0,111,182,71,21,3,27,150,55,0,135,2,.235,574,.302,.423,.725,3,6,.667,7,2579,3.83,152.2,10,7,0,0,0,0,65,1.24,639,458,28,0,0,1660,.640,2,2,4,2,243,0.61,.588,16.89,0,2.73,8.84,3.24,7.96,4.19,1.59,0,0,4,0,4,,,,,,,
642547,Freddy Peralta,18,17,8,4,0,12,1.000,0.67,1.38,78.0,18,0,0,0,64,83,31,10,2,6,86,27,0,54,3,.190,284,.266,.303,.569,3,4,.571,1,1353,3.58,78.0,4,4,0,1,0,1,31,1.04,317,234,18,0,0,831,.610,3,0,1,0,86,0.77,.500,17.35,0,3.19,9.92,3.12,6.23,3.58,0.69,0,0,0,1,2,,,,,,,
669003,Garrett Mitchell,25,17,0,37,1,38,.974,1.48,2.12,157.1,25,0,0,1,6,7,8,3,0,1,26,5,0,16,0,.296,54,.356,.407,.763,0,6,1.000,0,270,,,,,,,,,,,,,,,,,,,,,,22,0.86,,,,,,,,,,,,0,1,0,60,8,27,.556,54.00,,
571948,Hoby Milner,65,0,10,4,0,14,1.000,0.22,2.03,62.2,65,1,0,0,70,51,27,14,0,4,62,15,0,57,7,.243,235,.304,.353,.657,0,1,1.000,5,1050,3.59,62.2,3,3,0,1,11,1,25,1.15,262,188,65,0,0,660,.630,7,0,1,1,83,1.37,.500,16.76,9,4.13,8.90,2.15,8.19,3.88,0.57,37,5,0,2,3,,,,,,,
592669,Hunter Renfroe,123,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,95,137,61,23,1,28,119,39,1,119,4,.256,465,.317,.490,.807,1,1,.500,11,1993,,,,,,,,,,,,,,,,,,,,,,228,0.69,,,,,,,,,,,,0,2,3,513,70,205,.283,16.61,,
607054,Jace Peterson,110,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,75,62,42,14,2,8,82,32,2,68,2,.241,282,.320,.390,.710,1,12,.923,8,1391,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,110,1.21,.---,8.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,2,3,321,34,122,.308,35.25,,
623437,Justin Topa,7,0,4,1,0,5,1.000,0.71,6.43,7.1,7,0,0,0,14,4,6,1,0,0,4,4,1,9,0,.290,31,.371,.323,.694,1,1,.500,1,125,4.91,7.1,0,0,0,1,1,1,4,1.77,35,22,7,0,0,76,.610,0,0,0,1,10,3.50,.---,17.05,1,1.00,4.91,4.91,11.05,7.36,0.00,4,1,0,0,0,,,,,,,
669374,Keston Hiura,26,24,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,32,34,33,7,1,14,108,23,0,51,8,.228,224,.320,.455,.775,2,5,.714,3,1111,,,,,,,,,,,,,,,,,,,,,,102,0.94,,,,,,,,,,,,0,0,1,256,32,106,.359,16.00,,
543939,Kolten Wong,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,121,119,64,24,4,15,87,44,2,108,14,.252,428,.338,.432,.770,6,16,.727,5,2029,,,,,,,,,,,,,,,,,,,,,,185,1.02,,,,,,,,,,,,0,2,5,493,47,152,.281,28.53,,
649966,Luis Urias,116,21,52,33,3,88,.966,3.70,4.01,191.2,23,10,0,2,88,123,53,15,1,15,97,50,0,93,11,.235,396,.333,.391,.724,2,1,.333,8,1936,,,,,,,,,,,,,,,,,,,,,,155,0.72,,,,,,,,,,,,0,0,5,462,45,174,.270,26.40,,
456713,Matt Bush,25,1,1,3,0,4,1.000,0.16,1.57,23.0,25,0,0,0,20,19,15,2,0,6,29,8,2,16,1,.193,83,.269,.434,.703,0,1,1.000,1,369,4.30,23.0,0,2,2,6,9,4,11,1.04,93,69,25,0,0,243,.660,1,0,1,0,36,1.05,.000,16.04,4,3.63,11.35,3.13,6.26,5.87,2.35,5,0,0,0,1,,,,,,,
670712,Mike Brosseau,3,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,5,5,0,1,0,0,0,1,0,2,0,.167,12,.231,.250,.481,0,0,.---,0,44,0.00,3.0,0,0,0,0,0,0,0,1.00,13,9,3,0,0,24,.550,0,0,0,0,3,1.00,.---,14.67,3,0.00,0.00,3.00,6.00,0.00,0.00,1,0,0,0,0,153,23,57,.361,22.50,,
553882,Omar Narvaez,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,66,84,20,12,1,4,56,28,1,54,3,.209,258,.293,.310,.603,10,34,.773,4,1162,,,,,,,,,,,,,,,,,,,,22,0,80,0.79,,,,,,,,,,,,3,1,1,291,23,106,.251,64.50,5,3.86
657265,Peter Strzelecki,29,0,5,2,0,7,1.000,0.24,1.85,34.0,29,1,0,0,21,40,13,8,0,2,40,15,2,28,1,.226,124,.308,.339,.647,0,2,1.000,1,593,2.91,34.0,2,1,0,2,4,2,11,1.26,145,102,29,0,0,383,.650,1,0,0,0,42,0.53,.667,17.44,12,2.67,10.59,3.97,7.41,3.44,0.53,9,3,0,2,3,,,,,,,
642133,Rowdy Tellez,9,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,139,152,66,23,0,34,120,62,9,115,5,.220,523,.307,.459,.766,1,2,.667,20,2372,,,,,,,,,,,,,,,,,,,,,,240,0.91,,,,,,,,,,,,0,0,3,593,88,219,.218,15.38,,
573124,Taylor Rogers,23,0,3,2,0,5,1.000,0.22,2.05,22.0,23,0,0,0,14,17,16,5,0,6,33,10,1,19,3,.238,80,.337,.525,.862,0,2,1.000,1,379,5.73,22.0,3,3,3,6,4,3,14,1.32,96,66,23,0,0,250,.660,3,0,1,0,42,0.82,.500,17.23,5,3.30,13.50,4.09,7.77,6.55,2.45,6,2,0,1,2,0,0,0,.---,-.--,,
641627,Trevor Gott,44,0,3,2,0,5,1.000,0.11,1.02,44.2,44,0,0,0,47,43,22,8,0,6,43,12,0,32,3,.194,165,.261,.352,.613,1,5,.833,2,738,3.63,44.2,3,3,0,3,11,3,18,0.99,180,134,44,0,0,471,.640,3,0,0,0,58,1.09,.500,16.52,2,3.58,8.66,2.42,6.45,4.43,1.21,21,3,0,0,0,,,,,,,
621438,Tyrone Taylor,117,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,85,97,49,20,3,17,101,21,0,84,7,.231,364,.284,.442,.726,2,3,.600,11,1481,,,,,,,,,,,,,,,,,,,,,,161,0.88,,,,,,,,,,,,0,0,3,395,50,156,.269,21.41,,
605170,Victor Caratini,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,2,3,2,0,0,0,1,0,2,1,.400,5,.571,.800,1.371,0,0,.---,0,14,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,0,0,4,0.50,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,0,0,0,306,34,120,.230,29.44,5,3.88
642715,Willy Adames,137,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,103,159,83,31,0,31,165,49,3,131,1,.236,554,.298,.460,.758,2,8,.800,11,2436,,,,,,,,,,,,,,,,,,,,,,255,0.65,,,,,,,,,,,,0,0,4,608,97,248,.276,17.87,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
640470,Adbert Alzolay,5,0,2,1,0,3,1.000,0.60,2.45,11.0,5,0,0,0,9,8,5,2,1,1,16,1,0,7,1,.175,40,.214,.350,.564,0,0,.---,0,151,4.09,11.0,1,1,0,0,1,0,5,0.73,42,33,5,0,0,105,.700,1,0,0,0,14,1.13,.500,13.73,1,16.00,13.09,0.82,5.73,4.09,0.82,3,2,0,0,0,,,,,,,
592716,Adrian Sampson,20,18,12,5,0,17,1.000,0.85,1.51,101.2,20,0,0,0,102,117,38,18,1,10,70,26,0,97,1,.251,386,.300,.381,.681,2,3,.600,14,1629,3.10,101.2,4,5,0,0,0,0,35,1.21,413,305,20,0,0,1022,.630,1,1,0,0,147,0.87,.444,16.02,2,2.69,6.20,2.30,8.59,3.36,0.89,1,0,0,0,0,,,,,,,
663845,Alfonso Rivas,98,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,59,46,27,5,2,3,84,26,1,59,4,.241,245,.321,.314,.635,1,6,.857,1,1166,,,,,,,,,,,,,,,,,,,,,,77,1.28,,,,,,,,,,,,0,1,2,278,25,97,.350,81.67,,
676714,Brandon Hughes,55,0,1,3,0,4,1.000,0.07,0.64,56.2,55,0,0,0,37,62,21,5,1,11,68,20,3,41,6,.199,206,.286,.393,.679,0,0,.---,5,955,3.02,56.2,2,2,8,12,8,4,19,1.08,234,170,55,0,0,616,.650,6,0,3,0,81,0.60,.500,16.85,14,3.40,10.80,3.18,6.51,3.34,1.75,30,5,0,0,2,0,0,0,.---,-.--,,
666624,Christopher Morel,110,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,87,65,55,19,4,16,133,38,0,88,3,.239,368,.314,.443,.757,7,10,.588,5,1606,,,,,,,,,,,,,,,,,,,,,,163,1.34,,,,,,,,,,,,0,3,2,414,46,153,.326,23.00,,
623520,David Bote,40,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,25,15,13,7,0,3,44,5,0,28,4,.250,112,.303,.393,.696,0,1,1.000,3,473,,,,,,,,,,,,,,,,,,,,,,44,1.67,,,,,,,,,,,,0,0,1,122,7,55,.379,37.33,,
592767,Drew Smyly,22,22,9,2,0,11,1.000,0.50,0.93,106.1,22,0,0,0,103,121,46,24,1,16,91,26,0,101,5,.243,415,.295,.422,.717,1,9,.900,6,1814,3.47,106.1,7,8,0,0,0,0,41,1.19,447,319,22,0,0,1217,.670,5,0,3,1,175,0.85,.467,17.06,0,3.50,7.70,2.20,8.55,3.89,1.35,0,0,0,0,1,,,,,,,
657272,Erich Uelmen,24,0,0,2,1,3,.667,0.08,0.69,26.1,24,0,0,1,30,27,15,5,0,3,21,12,1,25,6,.250,100,.355,.390,.745,0,2,1.000,2,461,4.78,26.1,2,1,1,2,3,1,14,1.41,121,79,24,0,0,269,.580,6,0,1,0,39,1.11,.667,17.51,7,1.75,7.18,4.10,8.54,5.13,1.03,13,5,0,0,3,,,,,,,
606019,Esteban Quiroz,9,8,28,21,1,50,.980,5.44,5.96,74.0,9,8,0,1,10,8,3,0,0,0,6,3,0,10,1,.303,33,.378,.303,.681,1,0,.000,0,154,,,,,,,,,,,,,,,,,,,,,,10,1.25,,,,,,,,,,,,0,1,0,38,3,9,.370,-.--,,
614177,Franmil Reyes,70,0,0,5,0,5,1.000,2.50,5.00,9.0,2,0,0,0,53,52,24,9,0,9,104,14,0,56,1,.213,263,.254,.350,.604,0,2,1.000,8,1110,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,92,1.02,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,2,280,28,122,.309,29.22,,
669713,Hayden Wesneski,5,3,0,5,0,5,1.000,1.00,1.67,27.0,5,0,0,0,26,28,7,5,0,3,27,6,0,20,1,.200,100,.250,.340,.590,1,2,.667,0,409,2.33,27.0,3,1,0,0,0,0,7,0.96,108,81,5,0,0,274,.670,1,0,0,0,34,0.93,.750,15.15,1,4.50,9.00,2.00,6.67,2.33,1.00,0,0,0,0,1,,,,,,,
664023,Ian Happ,155,9,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,146,121,72,42,2,17,146,58,4,155,6,.275,564,.347,.447,.794,4,9,.692,10,2537,,,,,,,,,,,,,,,,,,,,,,252,1.21,,,,,,,,,,,,0,0,4,632,72,256,.341,33.18,,
665871,Javier Assad,8,7,2,3,0,5,1.000,0.63,1.41,32.1,8,0,0,0,32,38,14,5,1,4,26,19,0,31,0,.244,127,.342,.394,.736,2,5,.714,0,603,3.62,32.1,2,2,0,0,0,0,13,1.55,146,97,8,0,0,363,.600,0,0,1,0,50,0.84,.500,18.65,0,1.37,7.24,5.29,8.63,3.90,1.11,0,0,0,0,0,,,,,,,
624522,Keegan Thompson,28,17,3,6,0,9,1.000,0.32,0.72,112.1,28,0,0,0,99,120,52,20,3,15,103,41,0,102,9,.242,422,.321,.410,.731,3,1,.250,14,1830,3.69,112.1,10,5,1,1,0,0,46,1.27,474,337,28,0,0,1152,.630,9,0,5,0,173,0.83,.667,16.29,4,2.51,8.25,3.28,8.17,4.17,1.20,11,4,0,1,1,,,,,,,
655889,Manuel Rodriguez,13,0,1,0,0,1,1.000,0.08,0.69,13.1,13,0,0,0,20,10,5,2,0,1,7,7,0,8,0,.178,45,.288,.289,.577,0,0,.---,3,179,2.70,13.1,2,0,4,6,2,2,4,1.13,52,40,13,0,0,112,.630,0,0,1,0,13,2.00,1.000,13.43,5,1.00,4.73,4.73,5.40,3.37,0.67,6,1,0,0,0,,,,,,,
573186,Marcus Stroman,25,25,21,12,0,33,1.000,1.32,2.15,138.2,25,2,0,0,177,110,61,25,1,16,119,36,0,123,4,.234,525,.287,.377,.664,5,7,.583,6,2181,3.50,138.2,6,7,0,0,0,0,54,1.15,569,416,25,0,0,1410,.650,4,2,2,0,198,1.61,.462,15.73,0,3.31,7.72,2.34,7.98,3.96,1.04,0,0,0,1,3,,,,,,,
643410,Leiter Jr.,34,4,9,2,0,11,1.000,0.32,1.50,66.2,34,2,0,0,70,54,32,7,2,10,71,25,2,52,7,.212,245,.301,.380,.681,2,6,.750,6,1077,4.05,66.2,2,7,3,6,4,3,30,1.16,279,200,34,0,0,671,.620,7,0,5,0,93,1.30,.222,16.16,11,2.84,9.59,3.38,7.02,4.32,1.35,14,5,0,0,2,,,,,,,
621074,Michael Rucker,39,0,6,3,0,9,1.000,0.23,1.56,52.2,39,1,0,0,52,55,25,6,1,8,46,18,0,49,0,.245,200,.305,.405,.710,0,1,1.000,6,878,4.10,52.2,3,1,0,0,5,0,24,1.27,220,158,39,0,0,555,.630,0,0,4,0,81,0.95,.750,16.67,9,2.56,7.86,3.08,8.37,4.27,1.37,23,5,0,0,2,,,,,,,
676369,Nelson Velazquez,76,2,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,38,43,18,7,3,6,64,18,0,37,2,.203,182,.282,.374,.656,2,5,.714,5,792,,,,,,,,,,,,,,,,,,,,,,68,0.88,,,,,,,,,,,,0,0,0,202,26,87,.277,30.33,,
663538,Nico Hoerner,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,144,141,56,22,5,9,56,26,3,133,6,.282,472,.326,.407,.733,2,19,.905,11,1792,,,,,,,,,,,,,,,,,,,,,,192,1.02,,,,,,,,,,,,0,0,2,506,54,178,.303,52.44,,
664731,P.J. Higgins,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,50,50,20,10,1,6,57,20,0,45,2,.227,198,.303,.379,.682,3,16,.842,2,897,,,,,,,,,,,,,,,,,,,,13,1,75,1.00,,,,,,,,,,,,0,3,1,224,27,83,.287,33.00,2,5.11
