,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
656941,Kyle Schwarber,15,15,108,144,100,21,3,46,199,86,3,126,4,.219,575,.324,.506,.830,1,10,.909,10,2866,,,,,,,,,,,,,,,,,,,,,,291,0.75,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,667,94,209,.241,12.50,,
663837,Matt Vierling,115,0,80,98,41,12,2,6,67,23,0,79,3,.248,318,.300,.355,.655,4,7,.636,7,1382,,,,,,,,,,,,,,,,,,,,,,113,0.82,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,350,32,150,.291,53.00,,
592206,Nick Castellanos,135,12,124,132,56,27,0,13,129,29,0,138,3,.265,521,.306,.392,.698,1,7,.875,15,2049,,,,,,,,,,,,,,,,,,,,,,204,0.94,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,555,62,208,.328,40.08,,
665155,Nick Maton,9,8,12,14,12,2,1,5,25,10,0,17,1,.258,66,.354,.545,.899,0,0,.---,0,338,20.25,1.1,0,0,0,0,0,0,3,3.00,8,4,2,0,0,18,.720,0,0,0,0,36,0.86,.---,18.75,2,-.--,0.00,0.00,27.00,20.25,0.00,0,0,0,0,2,2,16,0,18,1.000,2.00,2.66,61.2,9,0,0,0,79,17,33,.316,13.20,,
656793,Nick Nelson,46,2,49,81,38,17,1,1,68,35,0,65,4,.256,254,.344,.343,.687,2,4,.667,2,1188,4.92,67.2,3,2,1,1,3,0,37,1.48,302,203,46,0,0,719,.610,4,0,13,0,87,0.60,.600,17.56,9,1.94,9.04,4.66,8.65,5.05,0.13,23,6,0,0,9,5,3,1,9,.889,0.17,1.07,67.2,46,0,0,1,,,,,,,
592789,Noah Syndergaard,10,9,60,64,26,8,5,5,31,9,0,63,0,.290,217,.319,.442,.761,2,5,.714,7,784,4.12,54.2,5,2,0,0,0,0,25,1.32,227,164,10,1,0,527,.670,0,0,1,1,96,0.94,.714,14.34,0,3.44,5.10,1.48,10.37,4.28,0.82,0,0,0,1,0,6,4,1,11,.909,1.00,1.67,54.2,10,1,0,1,,,,,,,
624133,Ranger Suarez,28,28,206,111,68,36,2,12,127,56,0,142,2,.244,582,.312,.375,.687,2,0,.000,15,2497,3.37,152.1,10,6,0,0,0,0,57,1.30,644,457,28,0,0,1559,.620,2,2,4,0,218,1.86,.625,16.39,0,2.27,7.50,3.31,8.39,4.02,0.71,0,0,0,2,2,31,13,0,44,1.000,1.57,2.61,152.1,28,0,0,0,,,,,,,
656555,Rhys Hoskins,4,4,119,158,81,33,2,30,167,72,0,145,6,.247,586,.334,.464,.798,1,2,.667,12,2874,,,,,,,,,,,,,,,,,,,,,,272,0.75,,,,,,,,,,,,1,0,3,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,668,78,215,.293,19.53,,
622554,Seranthony Dominguez,53,0,44,42,16,8,0,4,60,21,1,33,1,.185,178,.274,.298,.572,1,3,.750,4,805,2.70,50.0,6,5,9,11,15,2,15,1.08,201,150,53,0,0,498,.620,1,0,3,0,53,1.05,.545,16.10,15,2.86,10.80,3.78,5.94,2.88,0.72,20,7,0,0,1,0,5,0,5,1.000,0.09,0.90,50.0,53,0,0,0,,,,,,,
621107,Zach Eflin,20,13,81,77,38,16,2,8,65,15,1,70,5,.241,290,.288,.393,.681,0,2,1.000,4,1194,4.04,75.2,3,5,1,1,2,0,34,1.12,313,227,20,0,0,781,.650,5,0,0,0,114,1.05,.375,15.78,2,4.33,7.73,1.78,8.33,4.52,0.95,0,0,0,0,3,13,3,0,16,1.000,0.80,1.92,75.2,20,1,0,0,,,,,,,
554430,Zack Wheeler,26,26,146,132,52,23,6,13,163,34,1,125,7,.221,565,.273,.352,.625,4,5,.556,10,2358,2.82,153.0,12,7,0,0,0,0,48,1.04,607,459,26,0,0,1573,.670,7,1,1,1,199,1.11,.632,15.41,0,4.79,9.59,2.00,7.35,3.06,0.76,0,0,0,0,1,11,11,0,22,1.000,0.85,1.29,153.0,26,1,0,0,,,,,,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
677053,Andrew Nardi,12,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,9.45,13.1,0,1,0,0,1,0,14,2.63,75,40,12,0,0,212,.630,0,0,1,0,0,-.--,.000,25.35,5,1.62,14.18,8.78,14.85,10.12,2.70,5,5,0,0,0,0,0,0,0,.000,0.00,0.00,13.1,12,0,0,0,0,0,0,.---,-.--,,
541645,Avisail Garcia,10,10,105,64,31,9,0,8,107,16,0,80,4,.226,354,.266,.319,.585,0,4,1.000,12,1349,,,,,,,,,,,,,,,,,,,,,,113,1.64,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,376,35,160,.299,44.25,,
666129,Braxton Garrett,16,16,86,71,36,16,3,9,83,19,0,80,10,.250,320,.312,.403,.715,3,9,.750,8,1345,3.56,83.1,3,6,0,0,0,0,33,1.19,349,250,16,0,0,911,.680,10,0,2,0,129,1.21,.333,16.14,0,4.37,8.96,2.05,8.64,3.89,0.97,0,0,0,0,0,11,5,1,17,.941,1.00,1.73,83.1,16,1,0,1,,,,,,,
605119,Brian Anderson,9,9,96,65,43,16,1,8,99,37,2,75,7,.225,334,.314,.350,.664,0,1,1.000,7,1531,,,,,,,,,,,,,,,,,,,,,,117,1.48,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,379,28,142,.294,41.75,,
650559,La Cruz,113,1,83,75,37,19,0,13,87,18,0,80,2,.249,321,.290,.430,.720,0,3,1.000,7,1341,,,,,,,,,,,,,,,,,,,,,,138,1.11,,,,,,,,,,,,1,0,4,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,346,43,141,.298,24.69,,
663773,Bryan Hoeing,7,1,20,8,14,2,1,4,5,4,0,17,0,.354,48,.396,.688,1.084,0,1,1.000,1,235,11.12,11.1,1,1,0,0,0,0,14,1.85,54,34,7,0,0,144,.610,0,0,1,0,33,2.50,.500,20.74,0,1.25,3.97,3.18,13.50,11.12,3.18,1,1,0,1,1,3,1,0,4,1.000,0.57,3.27,11.1,7,0,0,0,,,,,,,
641779,Charles Leblanc,46,0,26,34,16,10,0,4,52,11,0,40,1,.263,152,.317,.408,.725,2,4,.667,0,681,,,,,,,,,,,,,,,,,,,,,,62,0.76,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,164,11,58,.375,38.00,,
571670,Dylan Floro,54,0,58,48,23,7,1,4,46,14,3,46,0,.234,197,.283,.340,.623,0,1,1.000,7,825,3.12,52.0,1,3,9,13,6,4,18,1.15,212,156,54,0,0,556,.670,0,0,1,0,67,1.21,.250,15.87,21,3.29,7.96,2.42,7.96,3.98,0.69,10,3,0,0,1,4,0,0,4,1.000,0.07,0.69,52.0,54,0,0,0,0,0,0,.---,-.--,,
622694,Elieser Hernandez,19,9,33,83,45,16,2,19,57,22,1,63,4,.269,234,.340,.598,.938,3,5,.625,0,1037,6.33,58.1,3,6,0,1,0,1,41,1.46,262,175,19,0,0,679,.650,4,0,0,0,140,0.40,.333,17.78,4,2.59,8.79,3.39,9.72,6.94,2.93,3,3,0,0,2,5,1,0,6,1.000,0.32,0.93,58.1,19,0,0,0,,,,,,,
623211,Huascar Brazoban,26,0,30,20,13,6,0,3,39,20,1,25,2,.221,113,.348,.354,.702,2,2,.500,2,610,3.23,30.2,1,1,0,1,4,1,11,1.47,136,92,26,0,0,356,.580,2,0,7,0,40,1.50,.500,19.89,2,1.95,11.45,5.87,7.34,3.82,0.88,14,6,0,1,0,4,2,1,7,.857,0.23,1.80,30.2,26,0,0,1,,,,,,,
668709,JJ Bleday,4,4,29,73,20,10,1,5,67,30,0,32,2,.161,199,.275,.296,.571,1,4,.800,4,1013,,,,,,,,,,,,,,,,,,,,,,59,0.40,,,,,,,,,,,,0,0,2,0,5,0,5,1.000,1.25,1.25,36.0,4,0,0,0,233,14,88,.209,39.80,,
607732,Jacob Stallings,1,1,90,98,25,12,0,4,82,28,0,76,6,.222,343,.290,.292,.582,14,60,.811,15,1458,,,,,,,,,,,,,,,,,,,,30,2,100,0.92,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,380,34,155,.278,85.75,0,3.81
670288,Jake Fishman,6,0,13,12,4,4,0,0,6,0,0,11,3,.262,42,.311,.357,.668,0,0,.---,1,160,3.38,10.2,0,0,0,0,2,0,4,1.03,45,32,6,0,0,111,.690,3,0,0,0,15,1.08,.---,15.00,2,-.--,5.06,0.00,9.28,3.38,0.00,4,1,0,0,0,1,0,0,1,1.000,0.17,0.90,10.2,6,1,0,0,,,,,,,
656257,Jeff Brigham,15,0,10,31,10,5,0,3,27,10,0,21,0,.239,88,.316,.398,.714,1,5,.833,1,410,3.42,23.2,0,1,1,1,2,0,9,1.31,99,71,15,0,0,263,.640,0,0,1,0,35,0.32,.000,17.32,2,2.70,10.27,3.80,7.99,3.80,1.14,12,1,0,1,0,2,2,0,4,1.000,0.27,1.57,23.2,15,0,0,0,,,,,,,
666200,Jesus Luzardo,18,18,84,90,40,18,2,10,120,35,0,69,2,.191,361,.266,.335,.601,1,2,.667,7,1644,3.32,100.1,4,7,0,0,0,0,37,1.04,400,301,18,0,0,1037,.630,2,0,5,1,121,0.93,.364,16.39,0,3.43,10.76,3.14,6.19,3.59,0.90,0,0,0,1,1,13,1,1,15,.933,0.78,1.26,100.1,18,2,0,1,,,,,,,
660821,Jesus Sanchez,2,2,83,70,36,14,3,12,90,24,0,65,3,.212,307,.275,.394,.669,0,1,1.000,7,1359,,,,,,,,,,,,,,,,,,,,,,121,1.19,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,335,34,149,.257,25.58,,
621563,Joey Wendle,100,0,129,80,27,24,1,3,48,15,0,90,5,.262,343,.301,.364,.665,3,12,.800,7,1267,,,,,,,,,,,,,,,,,,,,,,125,1.61,,,,,,,,,,,,0,1,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,367,32,108,.295,114.33,,
542932,Jon Berti,3,1,107,75,46,16,2,4,87,40,0,83,3,.236,351,.319,.328,.647,5,40,.889,6,1531,,,,,,,,,,,,,,,,,,,,,,115,1.43,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,395,26,143,.303,87.75,,
677954,Jordan Groshans,15,15,14,13,7,0,0,1,12,3,0,15,0,.278,54,.316,.333,.649,0,0,.---,2,229,,,,,,,,,,,,,,,,,,,,,,18,1.08,,,,,,,,,,,,0,0,0,34,10,1,45,.978,2.93,2.91,136.1,15,2,0,1,57,2,23,.341,54.00,,
650331,Lewin Diaz,2,1,35,43,12,4,0,5,51,11,0,27,1,.175,154,.232,.299,.531,0,1,1.000,3,706,,,,,,,,,,,,,,,,,,,,,,46,0.81,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,168,11,61,.220,30.80,,
500743,Miguel Rojas,136,132,158,145,34,19,2,6,61,26,1,111,6,.236,471,.283,.323,.606,3,9,.750,12,1816,,,,,,,,,,,,,,,,,,,,,,152,1.09,,,,,,,,,,,,0,1,3,340,184,7,531,.987,3.85,4.24,1113.2,136,74,0,5,507,36,164,.258,78.50,,
663743,Nick Fortes,13,11,49,69,39,6,1,8,45,17,0,49,5,.231,212,.303,.382,.685,10,25,.714,5,833,,,,,,,,,,,,,,,,,,,,19,0,81,0.71,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,234,22,93,.258,26.50,1,3.85
641154,Pablo Lopez,32,32,191,153,78,39,6,21,174,53,1,157,8,.234,671,.296,.404,.700,2,6,.750,18,2910,3.75,180.0,10,10,0,0,0,0,75,1.17,736,540,32,0,0,1891,.650,8,0,4,0,271,1.25,.500,16.17,0,3.28,8.70,2.65,7.85,3.90,1.05,0,0,0,0,4,12,13,2,27,.926,0.78,1.25,180.0,32,2,0,2,,,,,,,
680814,Peyton Burdick,3,2,12,25,6,4,0,3,35,8,0,16,2,.182,88,.265,.330,.595,0,1,1.000,1,389,,,,,,,,,,,,,,,,,,,,,,29,0.48,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,1.33,1.71,21.0,3,0,0,0,98,7,38,.260,29.33,,
542947,Richard Bleier,55,1,74,42,22,24,0,3,32,10,3,63,1,.301,209,.335,.459,.794,1,3,.750,2,768,3.55,50.2,2,2,1,5,7,4,20,1.44,222,152,55,0,0,545,.710,1,3,3,2,96,1.76,.500,15.16,12,3.20,5.68,1.78,11.19,3.91,0.53,27,14,0,1,1,7,6,0,13,1.000,0.24,2.34,50.2,55,0,0,0,0,0,0,.---,-.--,,
645261,Sandy Alcantara,32,32,274,172,67,32,6,16,207,50,1,174,9,.212,820,.263,.324,.587,4,24,.857,21,3248,2.28,228.2,14,9,0,0,0,0,58,0.98,886,686,32,6,1,2231,.690,9,0,3,2,266,1.59,.609,14.20,0,4.14,8.15,1.97,6.85,2.64,0.63,0,0,0,1,6,28,20,0,48,1.000,1.50,1.89,228.2,32,2,0,0,,,,,,,
663432,Tanner Scott,29,0,13,40,16,1,1,5,36,13,0,26,0,.228,114,.305,.386,.691,0,3,1.000,1,521,3.30,30.0,1,3,12,16,1,4,11,1.30,128,90,29,0,0,336,.640,0,0,1,0,44,0.33,.250,17.37,20,2.77,10.80,3.90,7.80,4.80,1.50,3,0,0,0,1,1,1,0,2,1.000,0.07,0.60,30.0,29,0,0,0,,,,,,,
667297,Tommy Nance,34,2,36,30,22,9,1,5,57,20,3,45,3,.269,167,.358,.425,.783,0,8,1.000,3,737,4.43,42.2,2,3,0,2,2,2,21,1.52,191,128,34,0,0,457,.620,3,0,5,0,71,1.20,.400,17.27,8,2.85,12.02,4.22,9.49,4.64,1.05,15,9,0,1,0,4,1,0,5,1.000,0.15,1.07,42.2,34,0,0,0,,,,,,,
676265,,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
669743,Alex Call,32,0,23,24,14,2,1,4,24,10,0,22,2,.237,93,.324,.409,.733,2,3,.600,2,451,,,,,,,,,,,,,,,,,,,,,,38,0.96,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,105,11,33,.277,23.25,,
600921,Andres Machado,50,0,64,62,32,16,0,7,46,26,0,53,2,.241,220,.320,.409,.729,0,8,1.000,3,978,3.45,57.1,2,0,0,0,3,0,22,1.38,253,172,50,0,0,629,.640,2,0,3,0,90,1.03,1.000,17.06,13,1.77,7.22,4.08,8.32,5.02,1.10,25,4,0,0,5,6,3,1,10,.900,0.18,1.42,57.1,50,0,0,1,,,,,,,
434671,Anibal Sanchez,14,14,62,90,34,9,1,13,48,33,2,55,4,.217,253,.316,.415,.731,0,9,1.000,8,1232,4.28,69.1,4,6,0,0,0,0,33,1.27,292,208,14,0,0,736,.600,4,0,2,0,105,0.69,.400,17.77,0,1.45,6.23,4.28,7.14,4.41,1.69,0,0,0,1,1,4,4,2,10,.800,0.57,1.04,69.1,14,0,0,2,,,,,,,
682928,CJ Abrams,2,0,41,32,16,5,0,2,27,4,0,29,6,.232,125,.285,.320,.605,2,1,.333,4,445,,,,,,,,,,,,,,,,,,,,,,40,1.28,,,,,,,,,,,,0,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,139,11,60,.276,62.50,,
605218,Edwards Jr.,56,0,60,62,21,5,0,7,54,25,0,50,1,.223,224,.302,.339,.641,3,1,.250,2,996,2.66,61.0,6,3,2,5,13,3,18,1.23,252,183,56,0,0,639,.640,1,0,2,1,76,0.97,.667,16.33,8,2.16,7.97,3.69,7.38,3.10,1.03,18,4,0,0,2,6,5,0,11,1.000,0.20,1.62,61.0,56,0,0,0,,,,,,,
514917,Cesar Hernandez,9,9,155,150,63,28,4,1,112,45,0,136,7,.248,548,.312,.319,.631,4,9,.692,9,2326,,,,,,,,,,,,,,,,,,,,,,175,1.03,,,,,,,,,,,,0,3,2,1,21,1,23,.957,2.44,2.75,72.0,9,1,0,1,605,34,182,.309,548.00,,
676265,Cory Abbott,15,8,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,,,,,,,
541640,Erasmo Ramirez,58,2,91,90,31,9,2,11,58,14,1,77,6,.247,312,.290,.394,.684,0,1,1.000,13,1188,3.02,83.1,4,2,0,1,5,1,28,1.09,336,250,58,0,0,802,.680,6,0,1,0,123,1.01,.667,14.26,9,4.14,6.26,1.51,8.32,3.35,1.19,33,9,0,1,3,7,4,1,12,.917,0.19,1.19,83.1,58,0,0,1,,,,,,,
607200,Erick Fedde,26,26,135,131,75,26,0,19,93,56,0,140,0,.284,493,.353,.452,.805,2,17,.895,13,2353,5.27,124.2,6,12,0,0,0,0,73,1.57,555,374,26,0,0,1418,.600,0,0,6,0,223,1.03,.333,18.87,0,1.66,6.71,4.04,10.11,5.41,1.37,0,0,0,0,6,11,14,0,25,1.000,0.96,1.81,124.2,26,1,0,0,,,,,,,
640451,Hunter Harvey,36,0,26,38,12,9,1,1,42,11,0,33,0,.244,135,.293,.348,.641,0,5,1.000,5,626,2.65,37.1,2,1,0,1,6,1,11,1.18,150,112,36,0,0,413,.660,0,0,2,0,47,0.68,.667,16.77,7,3.82,10.13,2.65,7.96,2.89,0.24,14,5,0,0,4,2,2,0,4,1.000,0.11,0.97,37.1,36,0,0,0,,,,,,,
545121,Ildemaro Vargas,1,0,2,1,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,1.000,0,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,99,33,4,136,.971,3.14,3.26,364.0,42,9,0,4,185,19,72,.303,58.33,,
672832,Israel Pineda,3,3,3,1,1,0,0,0,6,1,0,0,0,.000,10,.091,.000,.091,0,0,.---,0,37,,,,,,,,,,,,,,,,,,,,2,0,0,3.00,,,,,,,,,,,,0,0,0,3,17,0,20,1.000,6.67,6.92,26.0,3,0,0,0,11,0,4,.000,-.--,2,4.85
608841,Joey Meneses,53,22,57,38,33,14,0,13,49,14,2,69,1,.327,211,.368,.578,.946,0,1,1.000,12,877,,,,,,,,,,,,,,,,,,,,,,122,1.50,,,,,,,,,,,,0,0,2,1,50,3,54,.944,2.32,2.51,183.0,22,1,0,0,228,34,94,.371,16.23,,
607179,Jordan Weems,31,0,28,47,24,7,2,7,38,12,1,34,0,.234,145,.291,.455,.746,0,0,.---,2,703,5.50,37.2,0,1,0,0,0,0,23,1.22,159,113,31,0,0,467,.660,0,1,4,0,66,0.60,.000,18.66,3,3.17,9.08,2.87,8.12,5.73,1.67,18,6,0,1,1,2,2,0,4,1.000,0.13,0.97,37.2,31,0,0,0,,,,,,,
641943,Josh Palacios,3,0,11,8,8,1,0,0,12,1,0,8,1,.205,39,.244,.231,.475,0,1,1.000,0,175,,,,,,,,,,,,,,,,,,,,,,9,1.38,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,41,2,22,.296,-.--,,
680686,Josiah Gray,28,28,107,177,84,20,4,38,154,66,1,136,8,.239,569,.324,.489,.813,4,11,.733,6,2597,5.02,148.2,7,10,0,0,0,0,83,1.36,649,446,28,0,0,1593,.610,8,0,7,0,278,0.60,.412,17.47,0,2.33,9.32,4.00,8.23,5.09,2.30,0,0,1,0,5,8,4,0,12,1.000,0.43,0.73,148.2,28,0,0,0,,,,,,,
640448,Kyle Finnegan,64,0,65,53,28,10,1,9,68,21,2,52,0,.220,236,.282,.386,.668,0,4,1.000,6,1020,3.62,64.2,6,4,11,15,14,4,26,1.13,259,194,64,0,0,668,.650,0,1,0,0,91,1.23,.600,15.77,23,3.24,9.46,2.92,7.24,3.90,1.25,23,10,0,0,2,8,2,0,10,1.000,0.16,1.41,64.2,64,0,0,0,,,,,,,
657041,Lane Thomas,1,0,120,126,62,26,2,17,127,40,0,119,4,.244,487,.304,.411,.715,4,8,.667,8,2134,,,,,,,,,,,,,,,,,,,,,,200,0.95,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,536,52,206,.293,28.65,,
671277,Luis Garcia,59,58,111,67,29,22,2,7,79,11,1,96,1,.276,348,.297,.411,.708,4,3,.429,5,1281,,,,,,,,,,,,,,,,,,,,,,143,1.66,,,,,,,,,,,,0,1,4,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,365,45,145,.335,49.71,,
572228,Luke Voit,69,68,52,73,38,18,0,13,110,39,1,67,3,.225,298,.317,.416,.733,1,1,.500,5,1382,,,,,,,,,,,,,,,,,,,,,,124,0.71,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,344,48,133,.302,22.92,,
666168,Mason Thompson,22,0,31,22,8,1,1,2,12,9,0,18,1,.220,82,.304,.329,.633,0,1,1.000,1,336,3.27,22.0,1,1,1,2,0,1,8,1.23,93,66,22,0,0,213,.630,1,0,1,0,27,1.41,.500,15.27,8,1.33,4.91,3.68,7.36,3.27,0.82,8,0,0,1,0,1,5,0,6,1.000,0.27,2.45,22.0,22,0,0,0,,,,,,,
443558,Nelson Cruz,123,122,136,91,50,16,0,10,119,49,1,105,4,.234,448,.313,.337,.650,0,4,1.000,16,1992,,,,,,,,,,,,,,,,,,,,,,151,1.49,,,,,,,,,,,,3,0,3,0,0,0,0,.000,0.00,-.--,0.0,123,0,0,0,507,64,207,.295,44.80,,
502179,Paolo Espino,41,18,111,126,57,19,1,21,92,22,0,126,2,.279,451,.313,.466,.779,2,1,.333,4,1841,4.30,113.0,0,8,0,0,0,0,54,1.31,479,339,41,1,0,1190,.650,2,0,1,0,210,0.88,.000,16.29,18,4.18,7.33,1.75,10.04,4.54,1.67,9,2,0,0,4,13,15,2,30,.933,0.68,2.23,113.0,41,0,0,2,,,,,,,
571578,Patrick Corbin,31,31,169,150,119,35,5,27,128,49,1,210,7,.321,655,.374,.513,.887,5,14,.737,14,2623,6.31,152.2,6,19,0,0,0,0,107,1.70,713,458,31,1,0,1682,.640,7,0,2,3,336,1.13,.240,17.18,0,2.61,7.55,2.89,12.38,7.02,1.59,0,0,0,1,1,17,9,0,26,1.000,0.84,1.54,152.2,31,0,0,0,,,,,,,
657585,Reed Garrett,6,0,8,10,8,1,0,1,4,7,1,11,1,.333,33,.463,.455,.918,1,0,.000,1,163,8.22,7.2,0,1,0,0,0,0,7,2.35,41,23,6,0,0,98,.600,1,0,1,0,15,0.80,.000,21.26,0,0.57,4.70,8.22,12.91,9.39,1.17,0,0,0,0,0,0,0,1,1,.000,0.00,0.00,7.2,6,0,0,1,,,,,,,
656180,Riley Adams,2,0,35,36,13,4,0,4,44,12,0,24,1,.173,139,.243,.288,.531,5,32,.865,2,600,,,,,,,,,,,,,,,,,,,,13,0,40,0.97,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,152,8,61,.220,34.75,0,4.57
518553,Steve Cishek,68,0,56,62,33,3,1,11,73,27,1,53,13,.222,239,.329,.381,.710,2,3,.600,2,1159,4.27,65.1,1,4,1,3,6,2,31,1.22,284,196,68,0,0,720,.620,13,0,3,0,91,0.90,.200,17.74,12,2.70,10.06,3.72,7.30,4.55,1.52,31,14,0,1,4,2,2,0,4,1.000,0.06,0.55,65.1,68,0,0,0,,,,,,,
668663,Tres Barrera,18,17,10,15,2,1,0,0,15,2,0,8,0,.170,47,.204,.191,.395,0,0,.---,1,172,,,,,,,,,,,,,,,,,,,,8,0,9,0.67,,,,,,,,,,,,0,1,0,4,101,0,105,1.000,5.83,6.85,138.0,18,1,0,0,50,4,22,.250,-.--,0,5.09
645302,Victor Robles,2,0,92,103,42,9,2,6,103,17,0,81,9,.223,364,.272,.308,.580,4,15,.789,3,1405,,,,,,,,,,,,,,,,,,,,,,112,0.89,,,,,,,,,,,,0,11,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,405,33,144,.290,60.67,,
425794,Adam Wainwright,32,32,205,202,80,35,3,16,143,54,1,192,7,.261,736,.315,.382,.697,6,8,.571,15,3133,3.71,191.2,11,12,0,0,0,0,79,1.28,803,575,32,1,0,2024,.650,7,0,5,0,281,1.01,.478,16.35,0,2.65,6.71,2.54,9.02,3.76,0.75,0,0,0,0,6,16,18,0,34,1.000,1.06,1.60,191.2,32,0,0,0,,,,,,,
405395,Albert Pujols,68,60,75,99,42,14,0,24,55,28,1,82,10,.269,305,.344,.551,.895,2,1,.333,13,1375,36.00,1.0,0,0,0,0,0,0,4,4.00,7,3,1,0,0,16,.590,0,0,0,0,168,0.76,.---,27.00,1,0.00,0.00,9.00,27.00,36.00,18.00,0,0,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,68,0,0,0,349,66,149,.250,12.71,,
676475,Alec Burleson,14,2,13,11,4,1,0,1,8,4,0,8,0,.200,40,.273,.300,.573,0,1,1.000,1,158,,,,,,,,,,,,,,,,,,,,,,12,1.18,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,44,3,17,.226,40.00,,
669467,Andre Pallante,46,10,166,60,39,18,1,9,73,40,2,112,1,.275,408,.340,.390,.730,2,5,.714,17,1740,3.21,106.2,6,5,0,1,9,1,38,1.43,452,320,46,0,0,1077,.620,1,0,4,0,159,2.77,.545,16.31,4,1.83,6.16,3.38,9.45,3.29,0.76,20,9,0,2,1,15,12,0,27,1.000,0.59,2.29,106.2,46,1,0,0,,,,,,,
