,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,passedBall,catcherERA,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun
571657,Kyle Farmer,10,10,153,146,58,25,1,14,99,33,0,133,16,.254,523,.315,.386,.701,3,4,.571,20,2131,,,,,,,,,,,,,,,,,,,,,,202,1.05,,,,,,,,,,,,0,2,6,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,580,78,204,.286,37.36
570666,Luis Cessa,46,10,91,80,44,11,2,14,59,28,0,76,2,.250,304,.315,.438,.753,1,6,.857,9,1235,4.57,80.2,4,4,0,1,5,1,41,1.29,336,242,46,0,0,786,.640,2,0,3,0,133,1.14,.500,15.31,1,2.11,6.58,3.12,8.48,4.91,1.56,19,8,0,0,2,11,9,1,21,.952,0.43,2.25,80.2,46,2,0,0,,,,,,,
608703,Matt Reynolds,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,6.75,1.1,0,0,0,0,0,0,1,2.25,9,4,2,0,0,14,.670,2,0,0,0,0,-.--,.---,15.75,2,-.--,0.00,0.00,20.25,6.75,0.00,3,3,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,0,0,0,.---,-.--
672279,Michael Siani,8,6,3,6,1,0,0,0,7,0,0,4,0,.200,20,.200,.200,.400,1,0,.000,1,83,,,,,,,,,,,,,,,,,,,,,,4,0.50,,,,,,,,,,,,0,0,0,0,12,0,12,1.000,1.50,2.00,54.1,8,0,0,0,,,20,0,10,.308,-.--
666157,Nick Lodolo,19,19,83,79,44,15,3,13,131,39,0,90,19,.235,383,.336,.392,.728,3,6,.667,8,1779,3.66,103.1,4,7,0,0,0,0,42,1.25,441,310,19,0,0,1116,.630,19,0,6,1,150,1.05,.364,17.22,0,3.36,11.41,3.40,7.84,3.83,1.13,0,0,0,0,0,10,2,0,12,1.000,0.63,1.05,103.1,19,0,0,0,,,,,,,
665665,Reiver Sanmartin,44,4,1,0,0,0,0,0,1,0,0,0,0,.000,2,.000,.000,.000,0,0,.---,0,7,6.11,56.0,4,4,0,0,7,0,38,1.64,250,168,44,0,0,625,.620,0,2,2,0,0,1.00,.500,18.09,3,1.64,7.39,4.50,10.29,6.59,1.13,26,9,0,0,0,5,3,0,8,1.000,0.18,1.29,56.0,44,1,0,0,,,2,0,0,.000,-.--
668715,Spencer Steer,27,2,23,26,12,5,0,2,24,10,0,19,2,.207,92,.298,.326,.624,1,0,.000,2,409,,,,,,,,,,,,,,,,,,,,,,30,0.88,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,104,7,33,.258,46.00
656413,Stuart Fairchild,5,2,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,,,8,0,8,.000,-.--
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
592325,Ben Gamel,21,21,94,94,42,20,2,9,98,48,2,86,3,.232,371,.324,.369,.693,1,5,.833,5,1713,,,,,,,,,,,,,,,,,,,,,,137,1.00,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,423,46,132,.291,41.22
668804,Bryan Reynolds,18,18,138,123,74,19,4,27,141,56,6,142,14,.262,542,.345,.461,.806,3,7,.700,13,2303,,,,,,,,,,,,,,,,,,,,,,250,1.12,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,,,614,62,197,.306,20.07
669060,Bryse Wilson,25,20,133,123,80,29,1,20,79,32,1,132,9,.287,460,.341,.485,.826,3,6,.667,14,1825,5.52,115.2,3,9,0,0,0,0,71,1.42,509,347,25,0,0,1179,.650,9,0,2,0,223,1.08,.250,15.78,0,2.47,6.15,2.49,10.27,6.22,1.56,5,3,1,1,6,3,4,0,7,1.000,0.28,0.55,115.2,25,0,0,0,,,,,,,
668751,Cal Mitchell,11,10,60,53,21,11,0,5,52,18,0,48,0,.227,211,.287,.351,.638,1,3,.750,3,849,,,,,,,,,,,,,,,,,,,,,,74,1.13,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,231,17,88,.277,42.20
608328,De Jong,42,0,58,88,24,15,0,10,59,30,1,52,5,.204,255,.299,.380,.679,2,3,.600,7,1174,2.64,71.2,6,3,1,4,3,3,21,1.14,293,215,42,0,0,720,.610,5,0,4,0,97,0.66,.667,16.38,16,1.97,7.41,3.77,6.53,3.01,1.26,22,5,1,1,1,4,3,1,8,.875,0.17,0.89,71.2,42,0,0,1,,,,,,,
670280,David Bednar,45,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.61,51.2,3,4,19,23,4,4,15,1.12,210,155,45,0,0,557,.660,1,1,2,0,0,-.--,.429,16.30,34,4.31,12.02,2.79,7.32,3.31,0.70,8,1,0,0,0,2,0,0,2,1.000,0.04,0.35,51.2,45,1,0,0,,,0,0,0,.---,-.--
660636,Diego Castillo,1,1,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,9,3.00,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,279,28,96,.232,23.46
621249,Underwood Jr.,51,1,65,49,35,12,0,1,57,25,1,58,5,.254,228,.340,.320,.660,2,4,.667,3,1004,4.40,57.1,1,6,1,4,12,3,28,1.45,259,172,51,0,0,635,.630,5,0,5,0,73,1.33,.143,17.51,9,2.28,8.95,3.92,9.10,5.49,0.16,20,6,0,0,1,5,3,0,8,1.000,0.16,1.26,57.1,51,1,0,0,,,,,,,
664141,JT Brubaker,28,28,155,124,85,39,2,17,147,54,0,157,9,.271,580,.341,.433,.774,3,5,.625,14,2381,4.69,144.0,3,12,0,0,0,0,75,1.47,646,432,28,0,0,1529,.640,9,2,6,1,251,1.25,.200,16.53,0,2.72,9.19,3.38,9.81,5.31,1.06,0,0,0,0,3,14,5,3,22,.864,0.68,1.19,144.0,28,2,0,2,,,,,,,
669261,Jack Suwinski,1,1,71,75,44,11,0,19,113,39,1,66,4,.204,324,.296,.414,.710,2,4,.667,5,1550,,,,,,,,,,,,,,,,,,,,,,134,0.95,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,368,38,146,.244,17.05
641511,Jason Delay,56,48,32,39,17,6,0,1,49,9,0,33,2,.216,153,.268,.275,.543,9,36,.800,4,644,,,,,,,,,,,,,,,,,,,,25,2,42,0.82,,,,,,,,,,,,1,0,0,15,388,9,412,.978,7.20,8.47,428.2,56,2,0,4,0,4.64,164,11,47,.311,153.00
678225,Hwan Bae,4,3,9,6,4,3,0,0,6,2,0,10,1,.323,31,.382,.419,.801,0,3,1.000,0,109,,,,,,,,,,,,,,,,,,,,,,13,1.50,,,,,,,,,,,,0,0,0,0,5,1,6,.833,1.25,1.45,31.0,4,0,0,1,,,34,5,7,.400,-.--
670912,Johan Oviedo,14,1,21,27,9,6,1,4,26,7,0,26,1,.260,100,.315,.460,.775,0,3,1.000,2,442,3.20,25.1,2,1,0,1,0,1,9,1.30,108,76,14,0,0,296,.670,1,1,1,0,46,0.78,.667,17.45,3,3.71,9.24,2.49,9.24,3.20,1.42,12,6,0,0,0,2,3,0,5,1.000,0.36,1.80,25.1,14,1,0,0,,,,,,,
658551,Junior Fernandez,13,0,22,9,6,2,0,3,12,8,0,17,1,.283,60,.377,.467,.844,0,0,.---,3,261,2.93,15.1,0,0,0,1,3,1,5,1.63,70,46,13,0,0,155,.590,1,0,1,0,28,2.44,.---,17.02,2,1.50,7.04,4.70,9.98,3.52,1.76,10,7,1,0,0,1,0,0,1,1.000,0.08,0.60,15.1,13,0,0,0,,,,,,,
663647,Ke'Bryan Hayes,2,2,138,121,55,24,3,7,122,48,0,123,5,.245,502,.316,.347,.663,5,20,.800,10,2218,,,,,,,,,,,,,,,,,,,,,,174,1.14,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,557,41,191,.309,71.71
621028,Kevin Newman,77,2,81,80,31,18,2,2,48,16,0,78,2,.275,284,.317,.373,.690,2,8,.800,6,1067,,,,,,,,,,,,,,,,,,,,,,106,1.01,,,,,,,,,,,,0,2,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,305,23,94,.323,142.00
544365,Manny Banuelos,4,0,11,6,2,2,0,0,8,3,0,7,0,.219,32,.286,.281,.567,0,0,.---,0,136,2.16,8.1,0,0,1,1,0,0,2,1.20,35,25,4,0,0,82,.600,0,0,0,0,9,1.83,.---,16.32,3,2.67,8.64,3.24,7.56,2.16,0.00,2,2,0,0,0,5,0,0,5,1.000,1.25,5.63,8.1,4,0,0,0,,,,,,,
609280,Miguel Andujar,1,0,25,28,9,2,0,1,22,3,0,22,0,.229,96,.250,.281,.531,0,4,1.000,0,353,,,,,,,,,,,,,,,,,,,,,,27,0.89,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,,,100,8,35,.284,96.00
664337,Miguel Yajure,12,1,29,25,26,10,0,3,16,16,1,31,2,.307,101,.412,.495,.907,1,1,.500,2,471,8.88,24.1,1,1,1,1,0,0,24,1.93,119,73,12,0,0,284,.600,2,1,4,0,50,1.16,.500,19.36,4,1.00,5.92,5.92,11.47,9.62,1.11,3,1,0,0,0,2,3,0,5,1.000,0.42,1.88,24.1,12,0,0,0,,,,,,,
656605,Mitch Keller,31,29,180,135,77,28,2,14,138,60,1,162,12,.266,609,.342,.388,.730,3,17,.850,22,2661,3.91,159.0,5,12,0,0,0,0,69,1.40,687,477,31,0,0,1670,.630,12,1,2,0,236,1.33,.294,16.74,0,2.30,7.81,3.40,9.17,4.36,0.79,0,0,0,2,4,15,10,1,26,.962,0.81,1.42,159.0,31,2,0,1,,,,,,,
683232,Nick Mears,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,0,19,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,11,.580,0,0,0,0,0,1.00,.---,28.50,0,1.00,13.50,13.50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,0.2,1,0,0,0,,,,,,,
665833,Oneil Cruz,7,7,73,54,44,13,4,17,125,27,1,77,1,.235,328,.294,.454,.748,4,11,.733,2,1440,,,,,,,,,,,,,,,,,,,,,,149,1.35,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,357,54,121,.321,19.29
596112,Robert Stephenson,13,0,6,14,5,3,0,2,18,1,0,10,1,.213,47,.245,.404,.649,2,1,.333,0,209,3.38,13.1,0,1,0,1,2,1,5,0.83,50,40,13,0,0,148,.710,1,0,1,0,19,0.43,.000,15.68,4,18.00,12.15,0.68,6.75,3.37,1.35,4,0,0,1,0,2,0,0,2,1.000,0.15,1.38,13.1,13,0,0,0,,,,,,,
666801,Rodolfo Castro,2,2,67,53,25,8,4,11,73,21,0,58,2,.232,250,.296,.428,.724,3,5,.625,6,1027,,,,,,,,,,,,,,,,,,,,,,107,1.26,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,274,26,103,.281,22.73
672779,Tucupita Marcano,48,0,44,45,18,6,2,2,44,10,0,32,1,.201,159,.251,.302,.553,1,2,.667,1,667,,,,,,,,,,,,,,,,,,,,,,48,0.98,,,,,,,,,,,,0,5,1,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,,,176,13,60,.263,79.50
623168,Tyler Heineman,10,0,6,2,2,2,0,0,4,0,0,4,0,.267,15,.267,.400,.667,0,0,.---,1,53,,,,,,,,,,,,,,,,,,,,1,0,6,3.00,,,,,,,,,,,,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,6.12,16,1,6,.364,-.--
670990,Yohan Ramirez,7,0,4,11,7,2,0,3,10,6,0,7,2,.219,32,.375,.563,.938,0,1,1.000,0,158,7.56,8.1,1,0,0,1,0,1,7,1.56,40,25,7,0,0,92,.580,2,0,1,0,18,0.36,1.000,18.96,3,1.67,10.80,6.48,7.56,7.56,3.24,2,0,0,0,0,2,1,0,3,1.000,0.43,3.38,8.1,7,0,0,0,,,,,,,
605507,Zach Thompson,29,22,143,123,76,23,1,19,90,46,0,138,3,.280,493,.344,.446,.790,2,10,.833,13,2080,5.18,121.2,3,10,0,0,0,0,70,1.51,543,365,29,0,0,1306,.630,3,0,5,0,220,1.16,.231,17.10,1,1.96,6.66,3.40,10.21,5.62,1.41,0,0,0,0,1,5,5,0,10,1.000,0.34,0.74,121.2,29,0,0,0,,,,,,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
