,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
641154,Pablo Lopez,27,27,160,124,64,34,5,18,149,46,1,131,7,.234,561,.298,.408,.706,1,5,.833,15,2445,3.66,150.0,8,9,0,0,0,0,61,1.18,617,450,27,0,0,1592,.650,7,0,4,0,229,1.29,.471,16.30,0,3.24,8.94,2.76,7.86,3.84,1.08,0,0,0,0,3,10,11,2,23,.913,0.78,1.26,150.0,27,2,0,2,,,,,,,
542947,Richard Bleier,46,1,60,36,17,21,0,3,27,10,3,54,1,.309,175,.348,.480,.828,1,3,.750,2,657,3.19,42.1,2,2,0,3,4,3,15,1.51,188,127,46,0,0,463,.700,1,0,3,2,84,1.67,.500,15.52,10,2.70,5.74,2.13,11.48,3.61,0.64,24,12,0,1,1,7,5,0,12,1.000,0.26,2.57,42.1,46,0,0,0,0,0,0,.---,-.--,,
645261,Sandy Alcantara,28,28,237,149,62,29,6,14,177,47,1,151,7,.213,710,.267,.330,.597,3,19,.864,18,2843,2.43,196.2,12,7,0,0,0,0,53,1.01,768,590,28,4,1,1933,.680,7,0,3,2,234,1.59,.632,14.46,0,3.77,8.10,2.15,6.91,2.84,0.64,0,0,0,0,4,21,17,0,38,1.000,1.36,1.74,196.2,28,1,0,0,,,,,,,
595345,Steven Okert,55,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.45,47.2,5,2,0,4,17,4,13,1.09,199,143,55,0,0,553,.640,5,0,1,0,0,-.--,.714,18.06,5,2.81,11.14,3.97,5.85,2.64,1.32,15,4,0,0,0,2,1,0,3,1.000,0.05,0.57,47.2,55,0,0,0,0,0,0,.---,-.--,,
663432,Tanner Scott,29,0,13,40,16,1,1,5,36,13,0,26,0,.228,114,.305,.386,.691,0,3,1.000,1,521,3.30,30.0,1,3,12,16,1,4,11,1.30,128,90,29,0,0,336,.640,0,0,1,0,44,0.33,.250,17.37,20,2.77,10.80,3.90,7.80,4.80,1.50,3,0,0,0,1,1,1,0,2,1.000,0.07,0.60,30.0,29,0,0,0,,,,,,,
667297,Tommy Nance,27,2,31,25,19,8,1,3,49,19,3,40,3,.276,145,.371,.407,.778,0,8,1.000,3,662,4.42,36.2,0,3,0,0,1,0,18,1.61,167,110,27,0,0,405,.610,3,0,5,0,59,1.24,.000,18.05,7,2.58,12.03,4.66,9.82,4.66,0.74,12,8,0,0,0,4,1,0,5,1.000,0.19,1.25,36.2,27,0,0,0,,,,,,,
669432,Trevor Rogers,21,21,91,103,65,31,1,14,96,42,0,109,5,.276,395,.350,.466,.816,0,8,1.000,9,1819,5.51,99.2,4,11,0,0,0,0,61,1.52,446,299,21,0,0,1163,.640,5,0,5,1,184,0.88,.267,18.25,0,2.29,8.67,3.79,9.84,5.87,1.26,0,0,0,0,4,12,1,2,15,.867,0.62,1.18,99.2,21,0,0,2,,,,,,,
676265,,11,5,18,46,14,8,0,7,29,13,0,24,2,.205,117,.295,.453,.748,0,2,1.000,0,525,4.06,31.0,0,2,0,0,0,0,14,1.19,132,93,11,0,0,332,.630,2,0,1,0,53,0.39,.000,16.94,6,2.23,8.42,3.77,6.97,4.06,2.03,2,0,0,0,0,1,0,0,1,1.000,0.09,0.29,31.0,11,0,0,0,,,,,,,
669743,Alex Call,3,0,7,12,7,1,1,2,8,3,0,10,0,.270,37,.325,.514,.839,1,1,.500,1,172,,,,,,,,,,,,,,,,,,,,,,19,0.58,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,40,8,12,.296,18.50,,
600921,Andres Machado,40,0,51,48,26,14,0,5,39,20,0,45,1,.250,180,.324,.411,.735,0,7,1.000,2,792,4.27,46.1,1,0,0,0,3,0,22,1.40,204,139,40,0,0,507,.640,1,0,3,0,74,1.06,1.000,17.09,11,1.95,7.58,3.88,8.74,5.05,0.97,20,2,0,0,3,6,3,1,10,.900,0.23,1.76,46.1,40,0,0,1,,,,,,,
434671,Anibal Sanchez,10,10,48,63,27,5,0,12,35,23,1,42,3,.226,186,.319,.446,.765,0,5,1.000,8,913,4.56,51.1,2,5,0,0,0,0,26,1.27,214,154,10,0,0,547,.600,3,0,2,0,83,0.76,.286,17.79,0,1.52,6.14,4.03,7.36,4.73,2.10,0,0,0,1,1,3,4,2,9,.778,0.70,1.24,51.1,10,0,0,2,,,,,,,
682928,CJ Abrams,2,0,41,32,16,5,0,2,27,4,0,29,6,.232,125,.285,.320,.605,2,1,.333,4,445,,,,,,,,,,,,,,,,,,,,,,40,1.28,,,,,,,,,,,,0,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,139,11,60,.276,62.50,,
605218,Edwards Jr.,49,0,55,53,19,3,0,6,49,22,0,39,1,.201,194,.283,.309,.592,1,1,.500,2,881,2.89,53.0,5,3,2,4,11,2,17,1.15,219,159,49,0,0,566,.640,1,0,2,0,60,1.04,.625,16.62,7,2.23,8.32,3.74,6.62,3.23,1.02,18,4,0,0,2,5,4,0,9,1.000,0.18,1.53,53.0,49,0,0,0,,,,,,,
514917,Cesar Hernandez,3,3,142,141,61,27,4,1,102,41,0,128,7,.252,508,.315,.327,.642,4,9,.692,9,2145,,,,,,,,,,,,,,,,,,,,,,166,1.01,,,,,,,,,,,,0,3,2,1,8,0,9,1.000,3.00,3.52,23.0,3,1,0,0,561,32,170,.312,508.00,,
676265,Cory Abbott,11,5,18,46,14,8,0,7,29,13,0,24,2,.205,117,.295,.453,.748,0,2,1.000,0,525,4.06,31.0,0,2,0,0,0,0,14,1.19,132,93,11,0,0,332,.630,2,0,1,0,53,0.39,.000,16.94,6,2.23,8.42,3.77,6.97,4.06,2.03,2,0,0,0,0,1,0,0,1,1.000,0.09,0.29,31.0,11,0,0,0,,,,,,,
541640,Erasmo Ramirez,51,2,79,76,25,8,2,9,53,12,1,67,5,.247,271,.289,.391,.680,0,1,1.000,11,1031,2.84,73.0,4,1,0,0,3,0,23,1.08,292,219,51,0,0,696,.680,5,0,0,0,106,1.04,.800,14.12,8,4.42,6.53,1.48,8.26,3.08,1.11,29,9,0,1,3,6,4,1,11,.909,0.20,1.23,73.0,51,0,0,1,,,,,,,
607200,Erick Fedde,22,22,110,115,61,18,0,15,82,50,0,112,0,.271,413,.345,.424,.769,2,11,.846,9,1989,5.08,106.1,6,9,0,0,0,0,60,1.52,469,319,22,0,0,1201,.600,0,0,6,0,175,0.96,.400,18.71,0,1.64,6.94,4.23,9.48,5.16,1.27,0,0,0,0,6,10,14,0,24,1.000,1.09,2.04,106.1,22,1,0,0,,,,,,,
640451,Hunter Harvey,28,0,17,29,9,6,1,0,32,9,0,20,0,.211,95,.271,.295,.566,0,3,1.000,3,452,2.67,27.0,1,0,0,1,3,1,8,1.07,107,81,28,0,0,292,.650,0,0,1,0,28,0.59,1.000,16.74,7,3.56,10.67,3.00,6.67,3.00,0.00,10,4,0,0,3,1,2,0,3,1.000,0.11,1.00,27.0,28,0,0,0,,,,,,,
545121,Ildemaro Vargas,24,24,27,36,10,6,0,3,13,4,0,31,2,.295,105,.330,.438,.768,1,2,.667,2,383,,,,,,,,,,,,,,,,,,,,,,46,0.75,,,,,,,,,,,,0,1,1,55,20,2,77,.974,3.13,3.23,209.0,24,6,0,2,113,13,40,.311,35.00,,
459429,Jake McGee,6,0,3,10,4,1,0,2,4,1,0,7,0,.292,24,.320,.583,.903,0,0,.---,0,93,6.35,5.2,0,0,0,1,0,1,4,1.41,25,17,6,0,0,66,.710,0,0,0,0,14,0.30,.---,16.41,0,4.00,6.35,1.59,11.12,6.35,3.18,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,5.2,6,0,0,0,,,,,,,
608841,Joey Meneses,19,19,35,24,21,8,0,7,30,5,0,43,1,.328,131,.355,.550,.905,0,0,.---,9,547,,,,,,,,,,,,,,,,,,,,,,72,1.46,,,,,,,,,,,,0,0,1,1,44,3,48,.938,2.37,2.56,158.0,19,1,0,0,138,18,63,.379,18.71,,
641943,Josh Palacios,1,0,9,8,6,1,0,0,9,0,0,7,0,.212,33,.212,.242,.454,0,1,1.000,0,141,,,,,,,,,,,,,,,,,,,,,,8,1.13,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,33,2,18,.292,-.--,,
680686,Josiah Gray,25,25,86,158,75,17,4,36,145,60,1,121,6,.240,505,.325,.503,.828,4,9,.692,5,2330,5.06,131.2,7,9,0,0,0,0,74,1.37,577,395,25,0,0,1414,.610,6,0,7,0,254,0.54,.438,17.70,0,2.42,9.91,4.10,8.27,5.13,2.46,0,0,1,0,5,7,3,0,10,1.000,0.40,0.69,131.2,25,0,0,0,,,,,,,
660688,Keibert Ruiz,1,1,118,130,33,22,0,7,50,30,0,99,6,.251,394,.313,.360,.673,20,51,.718,9,1538,,,,,,,,,,,,,,,,,,,,35,4,142,0.91,,,,,,,,,,,,1,1,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,433,36,191,.271,56.29,4,5.11
640448,Kyle Finnegan,56,0,56,46,25,9,1,7,57,21,2,46,0,.227,203,.296,.384,.680,0,4,1.000,6,890,3.72,55.2,5,3,8,12,14,4,23,1.20,226,167,56,0,0,581,.650,0,1,0,0,78,1.22,.625,15.99,16,2.71,9.22,3.40,7.44,4.04,1.13,23,10,0,0,2,8,2,0,10,1.000,0.18,1.64,55.2,56,0,0,0,,,,,,,
657041,Lane Thomas,1,0,92,111,51,22,1,15,110,31,0,101,4,.246,410,.303,.415,.718,3,5,.625,8,1772,,,,,,,,,,,,,,,,,,,,,,170,0.83,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,449,46,181,.298,27.33,,
671277,Luis Garcia,59,58,86,54,23,17,2,6,64,5,0,82,1,.291,282,.302,.429,.731,4,2,.333,4,1032,,,,,,,,,,,,,,,,,,,,,,121,1.59,,,,,,,,,,,,0,1,3,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,292,33,128,.353,47.00,,
572228,Luke Voit,69,68,52,73,38,18,0,13,110,39,1,67,3,.225,298,.317,.416,.733,1,1,.500,5,1382,,,,,,,,,,,,,,,,,,,,,,124,0.71,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,344,48,133,.302,22.92,,
666168,Mason Thompson,12,0,18,15,1,0,0,0,8,3,0,6,1,.130,46,.200,.130,.330,0,0,.---,0,190,0.66,13.2,1,0,1,1,0,0,1,0.66,51,41,12,0,0,123,.650,1,0,0,0,6,1.20,1.000,13.90,6,2.67,5.27,1.98,3.95,0.66,0.00,3,0,0,1,0,1,5,0,6,1.000,0.50,4.15,13.2,12,0,0,0,,,,,,,
443558,Nelson Cruz,120,119,133,88,50,16,0,10,115,49,1,104,4,.238,437,.318,.343,.661,0,4,1.000,16,1960,,,,,,,,,,,,,,,,,,,,,,150,1.51,,,,,,,,,,,,2,0,3,0,0,0,0,.000,0.00,-.--,0.0,120,0,0,0,495,64,196,.298,43.70,,
502179,Paolo Espino,36,16,99,115,50,18,0,19,80,19,0,112,2,.279,402,.311,.465,.776,2,1,.333,4,1639,4.28,101.0,0,7,0,0,0,0,48,1.30,427,303,36,1,0,1055,.640,2,0,1,0,187,0.86,.000,16.23,17,4.21,7.13,1.69,9.98,4.46,1.69,9,2,0,0,4,11,13,0,24,1.000,0.67,2.14,101.0,36,0,0,0,,,,,,,
571578,Patrick Corbin,27,27,146,133,106,30,4,25,118,46,1,183,5,.317,578,.371,.512,.883,5,13,.722,10,2349,6.28,134.2,6,17,0,0,0,0,94,1.70,631,404,27,1,0,1498,.640,5,0,2,3,296,1.10,.261,17.44,0,2.57,7.89,3.07,12.23,7.08,1.67,0,0,0,1,1,15,8,0,23,1.000,0.85,1.54,134.2,27,0,0,0,,,,,,,
656180,Riley Adams,1,0,22,24,8,1,0,3,30,9,0,17,1,.183,93,.262,.290,.552,4,16,.800,1,422,,,,,,,,,,,,,,,,,,,,13,0,27,0.92,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,103,6,38,.233,31.00,0,4.52
518553,Steve Cishek,59,0,49,51,32,2,1,10,65,25,1,50,11,.238,210,.344,.400,.744,2,3,.600,1,1027,4.79,56.1,1,4,1,3,6,2,30,1.33,251,169,59,0,0,638,.620,11,0,3,0,84,0.96,.200,18.23,9,2.60,10.38,3.99,7.99,5.11,1.60,31,14,0,1,4,2,2,0,4,1.000,0.07,0.64,56.1,59,0,0,0,,,,,,,
668663,Tres Barrera,14,13,7,9,2,1,0,0,11,2,0,6,0,.182,33,.229,.212,.441,1,11,.917,1,125,,,,,,,,,,,,,,,,,,,,6,0,7,0.78,,,,,,,,,,,,0,0,0,1,76,0,77,1.000,5.50,6.79,102.0,14,0,0,0,35,4,14,.273,-.--,0,5.56
645302,Victor Robles,2,0,78,88,40,9,2,4,87,17,0,70,9,.224,312,.283,.304,.587,2,14,.875,3,1211,,,,,,,,,,,,,,,,,,,,,,95,0.89,,,,,,,,,,,,0,10,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,349,28,124,.297,78.00,,
425794,Adam Wainwright,28,28,189,173,65,32,3,14,134,45,1,166,6,.252,658,.304,.374,.678,5,6,.545,14,2768,3.33,173.0,10,9,0,0,0,0,64,1.22,713,519,28,1,0,1795,.650,6,0,5,0,246,1.09,.526,16.00,0,2.98,6.97,2.34,8.64,3.38,0.73,0,0,0,0,4,13,17,0,30,1.000,1.07,1.56,173.0,28,0,0,0,,,,,,,
405395,Albert Pujols,54,47,2,1,4,0,0,2,0,1,0,3,0,.500,6,.571,1.500,2.071,0,0,.---,0,27,36.00,1.0,0,0,0,0,0,0,4,4.00,7,3,1,0,0,16,.590,0,0,0,0,9,2.00,.---,27.00,1,0.00,0.00,9.00,27.00,36.00,18.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,54,0,0,0,277,43,125,.249,15.12,,
669467,Andre Pallante,38,10,154,55,37,16,1,8,69,35,2,105,1,.276,381,.337,.386,.723,2,5,.714,15,1611,3.27,99.0,6,5,0,0,7,0,36,1.41,419,297,38,0,0,998,.620,1,0,4,0,147,2.80,.545,16.27,2,1.97,6.27,3.18,9.55,3.36,0.73,19,9,0,1,1,12,11,0,23,1.000,0.61,2.09,99.0,38,1,0,0,,,,,,,
668800,Andrew Knizner,1,0,54,61,24,8,0,2,49,25,0,47,6,.224,210,.324,.290,.614,6,19,.760,8,899,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,15,0,61,0.89,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,3,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,242,22,94,.283,105.00,3,3.98
641512,Ben DeLuzio,4,2,1,0,2,0,0,0,1,1,0,1,0,.333,3,.500,.333,.833,0,0,.---,0,13,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,1.00,3.27,11.0,4,0,0,0,4,0,1,.500,-.--,,
680977,Brendan Donovan,16,11,98,69,48,18,1,3,59,46,1,94,10,.297,317,.400,.388,.788,3,2,.400,7,1579,,,,,,,,,,,,,,,,,,,,,,123,1.42,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,376,38,106,.354,105.67,,
608717,Chris Stratton,12,0,18,11,6,2,0,0,17,9,0,16,0,.262,61,.352,.295,.647,0,0,.---,3,269,2.76,16.1,2,0,0,0,0,0,5,1.53,71,49,12,0,0,166,.620,0,0,0,0,18,1.64,1.000,16.47,5,1.89,9.37,4.96,8.82,3.31,0.00,10,5,0,0,1,1,2,0,3,1.000,0.25,1.69,16.1,12,1,0,0,,,,,,,
572816,Corey Dickerson,18,15,55,61,24,13,1,5,35,9,1,61,1,.290,210,.320,.433,.753,0,0,.---,2,842,,,,,,,,,,,,,,,,,,,,,,91,0.90,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,222,28,88,.326,42.00,,
606149,Giovanny Gallegos,49,0,30,61,22,9,1,6,61,13,1,40,0,.213,188,.260,.367,.627,0,1,1.000,3,856,3.33,51.1,2,5,13,19,9,6,19,1.03,205,154,49,0,0,581,.680,0,1,2,0,69,0.49,.286,16.68,28,4.69,10.69,2.28,7.01,3.86,1.05,6,2,0,1,3,5,3,0,8,1.000,0.16,1.41,51.1,49,0,0,0,,,,,,,
656427,Jack Flaherty,4,4,14,13,7,2,2,1,12,10,0,14,2,.269,52,.406,.442,.848,0,0,.---,2,271,4.15,13.0,0,1,0,0,0,0,6,1.85,65,39,4,0,0,160,.590,2,0,0,0,23,1.08,.000,20.85,0,1.20,8.31,6.92,9.69,4.85,0.69,0,0,0,1,0,1,0,2,3,.333,0.25,0.69,13.0,4,0,0,2,,,,,,,
663765,Jake Woodford,18,1,45,36,9,6,0,1,17,9,1,29,1,.234,124,.285,.306,.591,0,1,1.000,9,506,2.04,35.1,4,0,0,0,1,0,8,1.08,137,106,18,0,0,330,.650,1,0,2,0,38,1.25,1.000,14.32,11,1.89,4.33,2.29,7.39,2.29,0.25,8,2,0,0,3,0,2,0,2,1.000,0.11,0.51,35.1,18,0,0,0,,,,,,,
664942,James Naile,7,0,14,8,5,0,0,2,5,2,0,8,0,.229,35,.270,.400,.670,0,1,1.000,1,126,5.00,9.0,0,0,0,0,0,0,5,1.11,37,27,7,0,0,85,.670,0,0,0,0,14,1.75,.---,14.00,4,2.50,5.00,2.00,8.00,5.00,2.00,3,0,0,0,0,2,3,0,5,1.000,0.71,5.00,9.0,7,0,0,0,,,,,,,
668941,JoJo Romero,2,0,4,0,3,0,0,1,1,1,0,4,0,.444,9,.500,.778,1.278,0,0,.---,1,34,13.50,2.0,0,0,0,0,0,0,3,2.50,10,6,2,0,0,19,.560,0,0,0,0,7,4.00,.---,17.00,1,1.00,4.50,4.50,18.00,13.50,4.50,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0,0,0,.---,-.--,,
663855,Jordan Hicks,32,8,70,35,32,7,1,4,60,34,0,42,7,.205,205,.335,.307,.642,1,5,.833,9,993,4.97,58.0,3,6,0,1,7,1,32,1.31,248,174,32,0,0,587,.590,7,0,5,0,63,2.00,.333,17.12,2,1.76,9.31,5.28,6.52,4.97,0.62,16,4,0,0,2,8,4,0,12,1.000,0.38,1.86,58.0,32,0,0,0,,,,,,,
656756,Jordan Montgomery,21,21,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,,,,,,,
500779,Jose Quintana,7,7,39,30,16,5,1,1,25,12,0,38,0,.290,131,.347,.366,.713,0,0,.---,9,588,3.15,34.1,2,1,0,0,0,0,12,1.46,145,103,7,0,0,372,.630,0,0,0,0,48,1.30,.667,17.13,0,2.08,6.55,3.15,9.96,4.19,0.26,0,0,1,0,1,5,3,0,8,1.000,1.14,2.12,34.1,7,0,0,0,,,,,,,
663457,Lars Nootbaar,5,2,62,62,42,10,3,11,58,39,0,51,1,.224,228,.333,.439,.772,0,4,1.000,2,1083,,,,,,,,,,,,,,,,,,,,,,100,1.00,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,273,35,83,.244,20.73,,
571945,Miles Mikolas,28,28,207,180,71,26,1,21,127,31,0,147,6,.225,654,.264,.364,.628,1,3,.750,15,2712,3.32,176.1,11,10,0,0,0,0,65,1.01,699,529,28,1,0,1806,.670,6,1,1,0,238,1.15,.524,15.38,0,4.10,6.48,1.58,7.50,3.62,1.07,0,0,1,0,7,13,14,0,27,1.000,0.96,1.38,176.1,28,1,0,0,,,,,,,
571448,Nolan Arenado,14,13,88,191,67,37,1,28,66,44,3,146,6,.300,487,.362,.552,.914,3,4,.571,14,2050,,,,,,,,,,,,,,,,,,,,,,269,0.46,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,541,90,218,.297,17.39,,
669357,Nolan Gorman,16,11,38,71,44,12,0,14,98,25,0,63,2,.233,270,.303,.433,.736,0,1,1.000,2,1246,,,,,,,,,,,,,,,,,,,,,,117,0.54,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,297,35,128,.310,19.29,,
657557,Paul DeJong,56,47,30,50,16,8,0,6,62,19,0,26,4,.157,166,.257,.313,.570,2,3,.600,2,783,,,,,,,,,,,,,,,,,,,,,,52,0.60,,,,,,,,,,,,0,0,2,161,61,5,227,.978,3.96,4.61,433.0,56,37,0,2,191,24,76,.200,27.67,,
502671,Paul Goldschmidt,19,19,101,113,99,35,0,35,119,72,1,161,4,.328,491,.416,.613,1.029,0,6,1.000,6,2384,,,,,,,,,,,,,,,,,,,,,,301,0.89,,,,,,,,,,,,2,0,3,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,572,109,184,.371,14.03,,
664854,Ryan Helsley,45,0,29,53,8,5,0,4,81,17,1,22,0,.119,185,.193,.211,.404,0,1,1.000,3,816,0.98,55.1,9,1,14,18,6,4,6,0.70,202,166,45,0,0,548,.670,0,0,1,0,39,0.55,.900,14.75,27,4.76,13.17,2.77,3.58,1.30,0.65,21,3,0,0,0,1,5,0,6,1.000,0.13,0.98,55.1,45,1,0,0,,,,,,,
669242,Tommy Edman,2,0,149,132,87,27,4,13,96,40,2,135,5,.265,510,.324,.410,.734,3,26,.897,9,2047,,,,,,,,,,,,,,,,,,,,,,209,1.13,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,557,53,173,.303,39.23,,
641933,Tyler O'Neill,1,1,73,83,51,9,1,13,95,33,0,71,4,.225,315,.301,.384,.685,4,11,.733,9,1483,,,,,,,,,,,,,,,,,,,,,,121,0.88,,,,,,,,,,,,0,0,7,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,359,57,142,.271,24.23,,
425877,Yadier Molina,1,0,57,82,17,8,0,4,34,5,0,50,1,.224,223,.245,.314,.559,10,14,.583,7,840,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,14,0,70,0.70,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,229,19,89,.249,55.75,1,3.53
668868,Zack Thompson,15,1,35,21,7,2,0,2,18,10,0,16,0,.178,90,.260,.267,.527,0,0,.---,1,426,2.13,25.1,1,1,1,1,1,0,6,1.03,100,76,15,0,0,277,.650,0,0,1,0,24,1.67,.500,16.82,4,1.80,6.39,3.55,5.68,2.49,0.71,4,3,0,0,0,2,3,0,5,1.000,0.33,1.80,25.1,15,0,0,0,,,,,,,
676265,,11,5,18,46,14,8,0,7,29,13,0,24,2,.205,117,.295,.453,.748,0,2,1.000,0,525,4.06,31.0,0,2,0,0,0,0,14,1.19,132,93,11,0,0,332,.630,2,0,1,0,53,0.39,.000,16.94,6,2.23,8.42,3.77,6.97,4.06,2.03,2,0,0,0,0,1,0,0,1,1.000,0.09,0.29,31.0,11,0,0,0,,,,,,,
605288,Adrian Houser,18,17,107,81,57,18,2,8,65,37,0,90,0,.265,340,.334,.400,.734,2,5,.714,9,1533,4.83,85.2,5,9,0,0,0,0,46,1.48,380,257,18,0,0,932,.610,0,0,1,0,136,1.32,.357,17.89,1,1.76,6.83,3.89,9.46,5.99,0.84,0,0,0,0,3,6,10,0,16,1.000,0.89,1.69,85.2,18,0,0,0,,,,,,,
457705,Andrew McCutchen,67,67,116,130,61,21,0,15,98,44,0,111,3,.246,451,.315,.392,.707,6,8,.571,9,2021,,,,,,,,,,,,,,,,,,,,,,177,0.89,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,67,0,0,0,502,60,197,.281,30.07,,
502202,Brad Boxberger,57,0,32,64,18,4,2,5,54,26,1,43,1,.229,188,.321,.351,.672,0,7,1.000,4,909,2.98,51.1,3,3,1,8,26,7,17,1.34,220,154,57,0,0,581,.640,1,0,0,0,66,0.50,.500,17.71,6,2.08,9.47,4.56,7.54,3.16,0.88,26,11,0,2,3,2,2,1,5,.800,0.07,0.71,51.1,57,0,0,0,,,,,,,
605540,Brandon Woodruff,22,22,84,131,50,24,1,15,141,36,0,101,4,.222,455,.284,.378,.662,5,5,.500,4,2048,3.41,121.1,9,4,0,0,0,0,46,1.13,499,364,22,0,0,1356,.660,4,0,2,0,172,0.64,.692,16.88,0,3.92,10.46,2.67,7.49,3.71,1.11,0,0,2,1,1,12,6,0,18,1.000,0.82,1.34,121.1,22,1,0,0,,,,,,,
608718,Brent Suter,45,0,61,55,26,11,1,6,45,20,0,49,2,.234,209,.307,.383,.690,2,3,.600,5,921,3.63,57.0,5,3,0,0,1,0,23,1.21,232,171,45,0,0,575,.620,2,0,0,2,80,1.11,.625,16.16,13,2.25,7.11,3.16,7.74,4.11,0.95,15,7,0,1,0,8,2,1,11,.909,0.22,1.58,57.0,45,0,0,1,,,,,,,
592885,Christian Yelich,31,31,148,80,87,21,4,12,135,74,5,126,4,.259,486,.360,.393,.753,2,16,.889,9,2339,,,,,,,,,,,,,,,,,,,,,,191,1.85,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,31,0,0,0,567,48,164,.334,40.50,,
669203,Corbin Burnes,28,28,149,141,63,23,4,20,214,46,0,122,12,.196,624,.263,.341,.604,4,5,.556,10,2822,2.93,172.0,10,6,0,0,0,0,56,0.98,684,516,28,0,0,1783,.630,12,0,10,1,213,1.06,.625,16.41,0,4.65,11.20,2.41,6.38,3.30,1.05,0,0,0,0,2,14,25,2,41,.951,1.39,2.04,172.0,28,3,0,2,,,,,,,
642207,Devin Williams,58,0,42,32,13,4,0,2,80,25,0,26,2,.145,179,.256,.201,.457,2,4,.667,3,931,1.69,53.1,6,3,11,12,25,1,10,0.96,207,160,58,0,0,588,.630,2,0,4,1,36,1.31,.667,17.46,17,3.20,13.50,4.22,4.39,2.19,0.34,10,2,0,0,1,4,3,0,7,1.000,0.12,1.19,53.1,58,0,0,0,,,,,,,
641778,Eric Lauer,26,26,107,175,69,20,3,27,138,52,0,129,2,.237,545,.303,.433,.736,3,6,.667,7,2442,3.91,145.0,10,7,0,0,0,0,63,1.25,606,435,26,0,0,1576,.650,2,2,4,2,236,0.61,.588,16.84,0,2.65,8.57,3.23,8.01,4.28,1.68,0,0,3,0,4,10,9,0,19,1.000,0.73,1.18,145.0,26,0,0,0,,,,,,,
