,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
456713,Matt Bush,25,1,1,3,0,4,1.000,0.16,1.57,23.0,25,0,0,0,20,19,15,2,0,6,29,8,2,16,1,.193,83,.269,.434,.703,0,1,1.000,1,369,4.30,23.0,0,2,2,6,9,4,11,1.04,93,69,25,0,0,243,.660,1,0,1,0,36,1.05,.000,16.04,4,3.63,11.35,3.13,6.26,5.87,2.35,5,0,0,0,1,,,,,,,
670712,Mike Brosseau,3,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,5,5,0,1,0,0,0,1,0,2,0,.167,12,.231,.250,.481,0,0,.---,0,44,0.00,3.0,0,0,0,0,0,0,0,1.00,13,9,3,0,0,24,.550,0,0,0,0,3,1.00,.---,14.67,3,0.00,0.00,3.00,6.00,0.00,0.00,1,0,0,0,0,153,23,57,.361,22.50,,
553882,Omar Narvaez,82,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,66,84,20,12,1,4,56,28,1,54,3,.209,258,.293,.310,.603,0,0,.---,4,1162,,,,,,,,,,,,,,,,,,,,22,0,80,0.79,,,,,,,,,,,,0,1,1,291,23,106,.251,64.50,5,3.86
657265,Peter Strzelecki,29,0,5,2,0,7,1.000,0.24,1.85,34.0,29,1,0,0,21,40,13,8,0,2,40,15,2,28,1,.226,124,.308,.339,.647,0,2,1.000,1,593,2.91,34.0,2,1,0,2,4,2,11,1.26,145,102,29,0,0,383,.650,1,0,0,0,42,0.53,.667,17.44,12,2.67,10.59,3.97,7.41,3.44,0.53,9,3,0,2,3,,,,,,,
642133,Rowdy Tellez,9,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,139,151,66,23,0,34,120,62,9,115,5,.220,522,.307,.460,.767,1,2,.667,20,2367,,,,,,,,,,,,,,,,,,,,,,240,0.92,,,,,,,,,,,,0,0,3,592,88,217,.218,15.35,,
573124,Taylor Rogers,23,0,3,2,0,5,1.000,0.22,2.05,22.0,23,0,0,0,14,17,16,5,0,6,33,10,1,19,3,.238,80,.337,.525,.862,0,2,1.000,1,379,5.73,22.0,3,3,3,6,4,3,14,1.32,96,66,23,0,0,250,.660,3,0,1,0,42,0.82,.500,17.23,5,3.30,13.50,4.09,7.77,6.55,2.45,6,2,0,1,2,0,0,0,.---,-.--,,
641627,Trevor Gott,43,0,3,2,0,5,1.000,0.12,1.05,43.2,43,0,0,0,46,42,21,8,0,6,42,12,0,30,3,.188,160,.257,.350,.607,1,5,.833,2,715,3.71,43.2,3,2,0,3,11,3,18,0.96,175,131,43,0,0,454,.630,3,0,0,0,56,1.10,.600,16.37,1,3.50,8.66,2.47,6.18,4.33,1.24,21,3,0,0,0,,,,,,,
621438,Tyrone Taylor,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,84,97,48,20,3,17,101,20,0,84,7,.231,363,.282,.444,.726,2,3,.600,11,1474,,,,,,,,,,,,,,,,,,,,,,161,0.87,,,,,,,,,,,,0,0,3,393,50,153,.270,21.35,,
605170,Victor Caratini,94,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,83,64,26,11,0,9,65,30,1,53,9,.201,264,.303,.345,.648,0,0,.---,11,1211,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,0,0,91,1.30,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,0,0,1,304,34,119,.230,29.33,5,3.90
642715,Willy Adames,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,103,158,83,31,0,31,165,49,3,130,1,.236,552,.297,.460,.757,2,8,.800,11,2433,,,,,,,,,,,,,,,,,,,,,,254,0.65,,,,,,,,,,,,0,0,4,606,96,246,.275,17.81,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
640470,Adbert Alzolay,5,0,2,1,0,3,1.000,0.60,2.45,11.0,5,0,0,0,9,8,5,2,1,1,16,1,0,7,1,.175,40,.214,.350,.564,0,0,.---,0,151,4.09,11.0,1,1,0,0,1,0,5,0.73,42,33,5,0,0,105,.700,1,0,0,0,14,1.13,.500,13.73,1,16.00,13.09,0.82,5.73,4.09,0.82,3,2,0,0,0,,,,,,,
592716,Adrian Sampson,20,18,12,5,0,17,1.000,0.85,1.51,101.2,20,0,0,0,102,117,38,18,1,10,70,26,0,97,1,.251,386,.300,.381,.681,2,3,.600,14,1629,3.10,101.2,4,5,0,0,0,0,35,1.21,413,305,20,0,0,1022,.630,1,1,0,0,147,0.87,.444,16.02,2,2.69,6.20,2.30,8.59,3.36,0.89,1,0,0,0,0,,,,,,,
663845,Alfonso Rivas,98,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,59,46,27,5,2,3,84,26,1,59,4,.241,245,.321,.314,.635,1,6,.857,1,1166,,,,,,,,,,,,,,,,,,,,,,77,1.28,,,,,,,,,,,,0,1,2,278,25,97,.350,81.67,,
676714,Brandon Hughes,55,0,1,3,0,4,1.000,0.07,0.64,56.2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.02,56.2,2,2,8,12,8,4,19,1.08,234,170,55,0,0,616,.650,6,0,3,0,0,-.--,.500,16.85,14,3.40,10.80,3.18,6.51,3.34,1.75,30,5,0,0,0,0,0,0,.---,-.--,,
666624,Christopher Morel,110,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,87,65,55,19,4,16,133,38,0,88,3,.239,368,.314,.443,.757,7,10,.588,5,1606,,,,,,,,,,,,,,,,,,,,,,163,1.34,,,,,,,,,,,,0,3,2,414,46,153,.326,23.00,,
623520,David Bote,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,25,15,13,7,0,3,44,5,0,28,4,.250,112,.303,.393,.696,0,1,1.000,3,473,,,,,,,,,,,,,,,,,,,,,,44,1.67,,,,,,,,,,,,0,0,1,122,7,55,.379,37.33,,
592767,Drew Smyly,22,22,9,2,0,11,1.000,0.50,0.93,106.1,22,0,0,0,103,121,46,24,1,16,91,26,0,101,5,.243,415,.295,.422,.717,1,9,.900,6,1814,3.47,106.1,7,8,0,0,0,0,41,1.19,447,319,22,0,0,1217,.670,5,0,3,1,175,0.85,.467,17.06,0,3.50,7.70,2.20,8.55,3.89,1.35,0,0,0,0,1,,,,,,,
657272,Erich Uelmen,24,0,0,2,1,3,.667,0.09,0.72,25.1,23,0,0,1,30,27,15,5,0,3,20,12,1,25,6,.253,99,.358,.394,.752,0,2,1.000,2,457,4.85,26.0,2,1,1,2,3,1,14,1.42,120,78,24,0,0,265,.580,6,0,1,0,39,1.11,.667,17.58,6,1.67,6.92,4.15,8.65,5.19,1.04,13,5,0,0,3,0,0,0,.---,-.--,,
606019,Esteban Quiroz,11,8,28,21,1,50,.980,5.44,5.96,74.0,9,8,0,1,10,8,3,0,0,0,6,3,0,10,1,.303,33,.378,.303,.681,1,0,.000,0,154,,,,,,,,,,,,,,,,,,,,,,10,1.25,,,,,,,,,,,,0,1,0,38,3,9,.370,-.--,,
614177,Franmil Reyes,1,0,0,5,0,5,1.000,2.50,5.00,9.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,1,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,0,1.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,0,280,28,122,.309,29.22,,
669713,Hayden Wesneski,5,3,0,5,0,5,1.000,1.00,1.67,27.0,5,0,0,0,26,28,7,5,0,3,27,6,0,20,1,.200,100,.250,.340,.590,1,2,.667,0,409,2.33,27.0,3,1,0,0,0,0,7,0.96,108,81,5,0,0,274,.670,1,0,0,0,34,0.93,.750,15.15,1,4.50,9.00,2.00,6.67,2.33,1.00,0,0,0,0,1,,,,,,,
664023,Ian Happ,10,9,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,146,121,72,42,2,17,146,58,4,155,6,.275,564,.347,.447,.794,4,9,.692,10,2537,,,,,,,,,,,,,,,,,,,,,,252,1.21,,,,,,,,,,,,0,0,4,632,72,256,.341,33.18,,
665871,Javier Assad,8,7,2,3,0,5,1.000,0.63,1.41,32.1,8,0,0,0,32,38,14,5,1,4,26,19,0,31,0,.244,127,.342,.394,.736,2,5,.714,0,603,3.62,32.1,2,2,0,0,0,0,13,1.55,146,97,8,0,0,363,.600,0,0,1,0,50,0.84,.500,18.65,0,1.37,7.24,5.29,8.63,3.90,1.11,0,0,0,0,0,,,,,,,
624522,Keegan Thompson,28,17,3,6,0,9,1.000,0.32,0.72,112.1,28,0,0,0,99,120,52,20,3,15,103,41,0,102,9,.242,422,.321,.410,.731,3,1,.250,14,1830,3.69,112.1,10,5,1,1,0,0,46,1.27,474,337,28,0,0,1152,.630,9,0,5,0,173,0.83,.667,16.29,4,2.51,8.25,3.28,8.17,4.17,1.20,11,4,0,1,1,,,,,,,
655889,Manuel Rodriguez,13,0,1,0,0,1,1.000,0.08,0.69,13.1,13,0,0,0,20,10,5,2,0,1,7,7,0,8,0,.178,45,.288,.289,.577,0,0,.---,3,179,2.70,13.1,2,0,4,6,2,2,4,1.13,52,40,13,0,0,112,.630,0,0,1,0,13,2.00,1.000,13.43,5,1.00,4.73,4.73,5.40,3.37,0.67,6,1,0,0,0,,,,,,,
573186,Marcus Stroman,25,25,21,12,0,33,1.000,1.32,2.15,138.2,25,2,0,0,177,110,61,25,1,16,119,36,0,123,4,.234,525,.287,.377,.664,5,7,.583,6,2181,3.50,138.2,5,7,0,0,0,0,54,1.15,569,416,25,0,0,1410,.650,4,2,2,0,198,1.61,.417,15.73,0,3.31,7.72,2.34,7.98,3.96,1.04,0,0,0,1,3,,,,,,,
643410,Leiter Jr.,34,4,9,2,0,11,1.000,0.32,1.50,66.2,34,2,0,0,70,54,32,7,2,10,71,25,2,52,7,.212,245,.301,.380,.681,2,6,.750,6,1077,4.05,66.2,2,7,3,6,4,3,30,1.16,279,200,34,0,0,671,.620,7,0,5,0,93,1.30,.222,16.16,11,2.84,9.59,3.38,7.02,4.32,1.35,14,5,0,0,2,,,,,,,
621074,Michael Rucker,39,0,6,3,0,9,1.000,0.23,1.56,52.2,39,1,0,0,52,55,25,6,1,8,46,18,0,49,0,.245,200,.305,.405,.710,0,1,1.000,6,878,4.10,52.2,3,1,0,0,5,0,24,1.27,220,158,39,0,0,555,.630,0,0,4,0,81,0.95,.750,16.67,9,2.56,7.86,3.08,8.37,4.27,1.37,23,5,0,0,2,,,,,,,
676369,Nelson Velazquez,76,2,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,38,43,18,7,3,6,64,18,0,37,2,.203,182,.282,.374,.656,2,5,.714,5,792,,,,,,,,,,,,,,,,,,,,,,68,0.88,,,,,,,,,,,,0,0,0,202,26,87,.277,30.33,,
663538,Nico Hoerner,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,144,141,56,22,5,9,56,26,3,133,6,.282,472,.326,.407,.733,2,19,.905,11,1792,,,,,,,,,,,,,,,,,,,,,,192,1.02,,,,,,,,,,,,0,0,2,506,54,178,.303,52.44,,
664731,P.J. Higgins,73,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,50,50,20,10,1,6,57,20,0,45,2,.227,198,.303,.379,.682,0,0,.---,2,897,,,,,,,,,,,,,,,,,,,,13,1,75,1.00,,,,,,,,,,,,0,3,1,224,27,83,.287,33.00,2,5.14
621550,Patrick Wisdom,132,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,75,112,65,27,0,25,180,53,1,96,8,.209,460,.300,.430,.730,4,8,.667,8,2195,,,,,,,,,,,,,,,,,,,,,,198,0.67,,,,,,,,,,,,0,1,2,524,66,239,.276,18.40,,
592858,Rowan Wick,63,0,7,4,1,12,.917,0.17,1.57,63.0,63,0,0,1,60,54,37,13,2,9,68,29,2,79,1,.309,256,.376,.480,.856,1,5,.833,7,1141,4.29,63.0,4,7,9,14,4,5,30,1.71,291,189,63,0,0,744,.650,1,0,3,0,123,1.11,.364,18.11,22,2.34,9.71,4.14,11.29,5.29,1.29,17,5,0,1,4,,,,,,,
673548,Seiya Suzuki,108,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,77,102,54,22,2,14,106,41,3,104,4,.269,386,.343,.446,.789,5,9,.643,8,1819,,,,,,,,,,,,,,,,,,,,,,172,0.75,,,,,,,,,,,,0,0,3,434,46,147,.335,27.57,,
489119,Wade Miley,9,8,3,0,1,4,.750,0.33,0.73,37.0,9,0,0,1,47,37,20,5,1,3,28,14,0,31,2,.218,142,.296,.331,.627,1,2,.667,3,566,3.16,37.0,2,2,0,0,0,0,13,1.22,159,111,9,0,0,358,.630,2,0,1,0,47,1.27,.500,15.30,0,2.00,6.81,3.41,7.54,4.86,0.73,0,0,0,0,1,,,,,,,
575929,Willson Contreras,112,39,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,131,83,64,23,2,21,102,44,0,99,24,.240,413,.346,.458,.804,2,4,.667,14,1813,,,,,,,,,,,,,,,,,,,,21,2,189,1.58,,,,,,,,,,,,0,0,2,483,54,174,.267,19.67,7,3.97
543228,Yan Gomes,85,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,94,75,23,11,0,8,46,8,0,64,3,.234,274,.260,.361,.621,0,2,1.000,15,995,,,,,,,,,,,,,,,,,,,,18,0,99,1.25,,,,,,,,,,,,0,1,4,290,31,131,.250,34.25,2,3.75
656716,Zach McKinstry,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,14,2,6,.000,11.00,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
664670,Alejo Lopez,60,0,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,47,36,15,5,1,1,19,9,1,38,2,.271,140,.325,.343,.668,1,3,.750,1,552,6.75,2.2,0,0,0,0,0,0,2,0.75,10,8,3,0,0,19,.730,0,0,0,0,48,1.31,.---,9.75,3,-.--,0.00,0.00,6.75,6.75,6.75,1,0,0,0,0,151,10,50,.308,140.00,,
664747,Alexis Diaz,57,0,6,2,1,9,.889,0.14,1.18,61.1,57,1,0,1,35,67,17,3,0,5,81,31,3,28,4,.135,207,.257,.222,.479,0,6,1.000,3,1037,1.76,61.1,6,3,9,13,13,4,12,0.96,246,184,57,0,0,658,.630,4,0,7,0,46,0.52,.667,16.91,18,2.61,11.89,4.55,4.11,2.49,0.73,25,4,0,1,3,,,,,,,
606157,Aristides Aquino,79,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,45,61,24,13,0,10,99,17,0,51,0,.199,256,.249,.367,.616,3,2,.400,1,1078,,,,,,,,,,,,,,,,,,,,,,94,0.74,,,,,,,,,,,,0,0,0,273,30,123,.279,25.60,,
519222,Austin Romine,11,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,0,.---,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,28,0,16,.211,-.--,0,4.29
571656,Buck Farmer,42,0,6,5,1,12,.917,0.26,2.20,45.1,42,0,0,0,38,42,21,9,0,2,52,24,0,35,1,.212,165,.314,.303,.617,3,3,.500,0,831,3.97,45.1,2,2,2,3,4,1,20,1.30,192,136,42,0,0,508,.610,1,0,4,1,50,0.90,.500,18.33,10,2.17,10.32,4.76,6.95,4.17,0.40,25,9,0,1,1,,,,,,,
502624,Chase Anderson,8,7,2,0,0,2,1.000,0.25,0.78,23.1,8,0,0,0,24,19,18,4,0,3,23,14,0,16,3,.200,80,.333,.363,.696,2,2,.500,1,480,6.56,23.1,2,3,0,0,0,0,17,1.29,99,70,8,0,0,283,.590,3,0,0,0,29,1.26,.400,20.57,1,1.64,8.87,5.40,6.17,6.94,1.16,0,0,0,0,2,,,,,,,
642020,Chuckie Robinson,24,19,5,128,1,134,.993,5.54,7.48,160.0,24,0,0,1,26,8,2,2,0,1,16,0,0,6,0,.109,55,.109,.200,.309,0,0,.---,5,192,,,,,,,,,,,,,,,,,,,,4,0,11,3.25,,,,,,,,,,,,0,1,0,56,3,28,.132,55.00,1,4.28
656818,Connor Overton,6,4,3,6,0,9,1.000,1.50,2.45,33.0,6,1,0,0,35,43,10,3,0,1,14,11,0,21,0,.188,112,.258,.241,.499,2,1,.333,3,469,2.73,33.0,1,0,0,0,0,0,10,0.97,124,99,6,0,0,300,.640,0,0,0,1,27,0.81,1.000,14.21,1,1.27,3.82,3.00,5.73,2.73,0.27,1,0,0,0,1,,,,,,,
571882,Derek Law,2,0,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,,,,,,,
456781,Donovan Solano,77,24,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,74,61,22,15,0,4,59,18,1,76,5,.284,268,.338,.384,.722,0,0,.---,4,1133,,,,,,,,,,,,,,,,,,,,,,103,1.21,,,,,,,,,,,,0,0,2,293,24,111,.348,67.00,,
518585,Fernando Cruz,13,2,1,0,0,1,1.000,0.08,0.69,13.2,13,0,0,0,9,15,2,2,0,0,18,9,0,8,1,.160,50,.300,.200,.500,0,2,1.000,0,242,0.66,13.2,0,1,0,1,1,1,1,1.24,60,41,13,0,0,143,.590,1,0,1,0,10,0.60,.000,17.71,1,2.00,11.85,5.93,5.27,1.32,0.00,11,5,0,0,0,,,,,,,
668933,Graham Ashcraft,18,18,11,17,0,28,1.000,1.56,2.55,99.2,18,1,0,0,140,85,54,19,0,10,67,25,0,115,7,.285,404,.335,.406,.741,0,5,1.000,8,1661,4.52,99.2,5,5,0,0,0,0,50,1.40,439,299,18,0,0,1075,.650,7,0,8,0,164,1.65,.500,16.67,0,2.68,6.05,2.26,10.38,4.88,0.90,0,0,0,0,3,,,,,,,
668881,Hunter Greene,23,23,4,6,1,11,.909,0.43,0.76,119.2,23,0,0,1,67,129,64,20,0,24,156,47,0,102,9,.227,450,.310,.431,.741,2,8,.800,5,2110,4.66,119.2,4,13,0,0,0,0,62,1.25,510,359,23,1,1,1332,.630,9,0,4,0,194,0.52,.235,17.63,0,3.32,11.73,3.53,7.67,4.81,1.81,0,0,0,0,4,,,,,,,
519326,Hunter Strickland,65,0,5,3,0,8,1.000,0.12,1.18,61.1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,4.99,61.1,3,3,7,11,4,4,34,1.53,281,184,65,0,0,678,.620,7,0,1,0,0,-.--,.500,17.76,33,1.76,8.51,4.84,8.95,5.43,1.17,14,4,0,0,0,0,0,0,.---,-.--,,
664139,Ian Gibaut,1,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,,,,,,,
641584,Jake Fraley,14,14,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,53,50,33,9,0,12,50,25,1,53,3,.260,204,.346,.480,.826,1,4,.800,1,940,,,,,,,,,,,,,,,,,,,,,,98,1.06,,,,,,,,,,,,0,0,2,234,28,63,.285,17.00,,
669270,Joel Kuhnel,52,0,4,9,1,14,.929,0.25,2.05,57.2,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.77,57.2,2,3,1,3,5,2,37,1.32,249,173,52,0,0,598,.660,5,0,1,0,0,-.--,.400,15.73,13,4.23,8.58,2.03,9.83,5.77,1.25,17,6,0,0,0,0,0,0,.---,-.--,,
663697,Jonathan India,101,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,89,106,47,15,2,10,92,31,1,95,12,.249,382,.325,.377,.702,4,3,.429,5,1707,,,,,,,,,,,,,,,,,,,,,,144,0.84,,,,,,,,,,,,0,0,0,425,40,117,.304,38.20,,
676480,Jose Barrero,45,43,101,53,6,160,.963,3.42,3.65,380.1,45,23,0,4,24,36,10,3,0,2,73,6,0,25,0,.158,158,.189,.215,.404,1,3,.750,4,632,,,,,,,,,,,,,,,,,,,,,,34,0.67,,,,,,,,,,,,0,0,0,164,10,92,.277,79.00,,
571657,Kyle Farmer,142,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,151,144,58,24,1,14,99,31,0,131,16,.253,517,.312,.385,.697,3,4,.571,20,2099,,,,,,,,,,,,,,,,,,,,,,199,1.05,,,,,,,,,,,,0,2,6,572,77,203,.285,36.93,,
570666,Luis Cessa,45,9,11,8,1,20,.950,0.42,2.28,75.2,45,2,0,0,84,75,43,11,2,13,55,27,0,75,2,.261,287,.327,.449,.776,1,6,.857,9,1174,4.76,75.2,4,4,0,1,5,1,40,1.35,318,227,45,0,0,746,.640,2,0,3,0,129,1.12,.500,15.52,1,2.04,6.54,3.21,8.92,5.11,1.55,19,8,0,0,2,,,,,,,
608703,Matt Reynolds,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,6.75,1.1,0,0,0,0,0,0,1,2.25,9,4,2,0,0,14,.670,2,0,0,0,0,-.--,.---,15.75,2,-.--,0.00,0.00,20.25,6.75,0.00,3,3,0,0,0,0,0,0,.---,-.--,,
672279,Mike Siani,7,5,0,10,0,10,1.000,1.43,2.00,45.1,7,0,0,0,3,6,1,0,0,0,5,0,0,3,0,.176,17,.176,.176,.352,1,0,.000,1,68,,,,,,,,,,,,,,,,,,,,,,3,0.50,,,,,,,,,,,,0,0,0,17,0,10,.250,-.--,,
666157,Nick Lodolo,19,19,10,2,0,12,1.000,0.63,1.05,103.1,19,0,0,0,83,79,44,15,3,13,131,39,0,90,19,.235,383,.336,.392,.728,3,6,.667,8,1779,3.66,103.1,4,7,0,0,0,0,42,1.25,441,310,19,0,0,1116,.630,19,0,6,1,150,1.05,.364,17.22,0,3.36,11.41,3.40,7.84,3.83,1.13,0,0,0,0,0,,,,,,,
665665,Reiver Sanmartin,44,4,5,3,0,8,1.000,0.18,1.29,56.0,44,1,0,0,69,43,41,13,2,7,46,28,2,64,0,.291,220,.369,.464,.833,0,1,1.000,8,1013,6.11,56.0,4,4,0,0,7,0,38,1.64,250,168,44,0,0,625,.620,0,2,2,0,102,1.60,.500,18.09,3,1.64,7.39,4.50,10.29,6.59,1.13,26,9,0,1,1,2,0,0,.000,-.--,,
668715,Spencer Steer,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,21,25,12,4,0,2,20,10,0,18,2,.214,84,.313,.333,.646,1,0,.000,1,383,,,,,,,,,,,,,,,,,,,,,,28,0.84,,,,,,,,,,,,0,0,0,96,6,28,.258,42.00,,
656413,Stuart Fairchild,5,2,0,6,0,6,1.000,1.50,3.18,17.0,4,0,0,0,2,3,1,0,0,0,3,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,31,,,,,,,,,,,,,,,,,,,,,,0,0.67,,,,,,,,,,,,0,0,0,8,0,8,.000,-.--,,
670770,TJ Friedl,71,4,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,47,89,33,10,5,8,40,20,0,53,7,.238,223,.313,.435,.748,1,7,.875,3,989,,,,,,,,,,,,,,,,,,,,,,97,0.53,,,,,,,,,,,,0,0,6,256,25,73,.249,27.88,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
592325,Ben Gamel,21,21,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,91,94,42,20,2,9,96,48,2,85,3,.233,365,.326,.373,.699,1,5,.833,4,1687,,,,,,,,,,,,,,,,,,,,,,136,0.97,,,,,,,,,,,,0,0,1,417,45,129,.291,40.56,,
668804,Bryan Reynolds,143,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,136,121,73,17,4,27,140,54,6,138,14,.259,533,.342,.458,.800,3,7,.700,13,2264,,,,,,,,,,,,,,,,,,,,,,244,1.12,,,,,,,,,,,,0,0,2,603,61,192,.302,19.74,,
669060,Bryse Wilson,24,20,3,4,0,7,1.000,0.29,0.56,112.1,24,0,0,0,129,118,77,28,1,20,78,30,1,129,9,.289,447,.341,.490,.831,3,6,.667,14,1775,5.53,112.1,3,9,0,0,0,0,69,1.42,494,337,24,0,0,1149,.650,9,0,2,0,219,1.09,.250,15.80,0,2.60,6.25,2.40,10.34,6.17,1.60,4,3,1,1,6,,,,,,,
668751,Cal Mitchell,68,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,60,53,21,11,0,5,52,18,0,48,0,.227,211,.287,.351,.638,1,3,.750,3,849,,,,,,,,,,,,,,,,,,,,,,74,1.13,,,,,,,,,,,,0,1,1,231,17,88,.277,42.20,,
608328,De Jong,41,0,4,3,1,8,.875,0.17,0.90,70.2,41,0,0,1,57,87,23,15,0,10,58,30,1,50,5,.200,250,.297,.380,.677,2,3,.600,7,1158,2.67,70.2,5,2,1,4,3,3,21,1.13,288,212,41,0,0,710,.610,5,0,4,0,95,0.66,.714,16.39,15,1.93,7.39,3.82,6.37,2.93,1.27,22,5,1,1,1,,,,,,,
