,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
600921,Andres Machado,51,0,66,66,32,16,0,7,46,26,0,55,2,.241,228,.318,.404,.722,0,8,1.000,3,997,3.34,59.1,2,0,0,0,3,0,22,1.37,261,178,51,0,0,644,.650,2,0,3,0,92,1.00,1.000,16.80,14,1.77,6.98,3.94,8.34,4.85,1.06,25,4,0,0,5,7,3,1,11,.909,0.20,1.53,59.1,51,0,0,1,,,,,,,
434671,Anibal Sanchez,14,14,62,90,34,9,1,13,48,33,2,55,4,.217,253,.316,.415,.731,0,9,1.000,8,1232,4.28,69.1,4,6,0,0,0,0,33,1.27,292,208,14,0,0,736,.600,4,0,2,0,105,0.69,.400,17.77,0,1.45,6.23,4.28,7.14,4.41,1.69,0,0,0,1,1,4,4,2,10,.800,0.57,1.04,69.1,14,0,0,2,,,,,,,
682928,CJ Abrams,2,0,41,32,16,5,0,2,27,4,0,29,6,.232,125,.285,.320,.605,2,1,.333,4,445,,,,,,,,,,,,,,,,,,,,,,40,1.28,,,,,,,,,,,,0,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,139,11,60,.276,62.50,,
676917,Cade Cavalli,1,1,3,3,7,3,0,0,6,2,0,6,3,.333,18,.478,.500,.978,1,0,.000,0,99,14.54,4.1,0,1,0,0,0,0,7,1.85,23,13,1,0,0,57,.580,3,0,0,0,9,1.00,.000,22.85,0,3.00,12.46,4.15,12.46,14.54,0.00,0,0,0,0,0,0,1,0,1,1.000,1.00,2.25,4.1,1,0,0,0,,,,,,,
605218,Edwards Jr.,57,0,60,63,22,5,0,8,56,25,0,51,1,.224,228,.301,.351,.652,3,1,.250,2,1014,2.76,62.0,6,3,2,5,13,3,19,1.23,256,186,57,0,0,652,.640,1,0,2,1,80,0.95,.667,16.35,8,2.24,8.13,3.63,7.40,3.19,1.16,18,4,0,0,2,6,5,0,11,1.000,0.19,1.60,62.0,57,0,0,0,,,,,,,
514917,Cesar Hernandez,147,10,157,155,64,28,4,1,114,45,0,139,7,.248,560,.311,.318,.629,4,10,.714,9,2368,,,,,,,,,,,,,,,,,,,,,,178,1.01,,,,,,,,,,,,0,3,2,1,23,1,25,.960,2.40,2.70,80.0,10,1,0,1,617,34,185,.309,560.00,,
676265,Cory Abbott,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
541640,Erasmo Ramirez,60,2,95,92,31,10,2,11,61,14,1,79,6,.245,323,.286,.390,.676,0,1,1.000,13,1222,2.92,86.1,4,2,0,1,5,1,28,1.08,347,259,60,0,0,824,.670,6,0,1,0,126,1.03,.667,14.15,10,4.36,6.36,1.46,8.24,3.23,1.15,33,9,0,1,3,9,4,1,14,.929,0.22,1.36,86.1,60,0,0,1,,,,,,,
607200,Erick Fedde,27,27,139,133,84,27,0,21,94,58,0,149,0,.293,508,.362,.470,.832,2,17,.895,13,2420,5.81,127.0,6,13,0,0,0,0,82,1.63,573,381,27,0,0,1458,.600,0,0,6,0,239,1.05,.316,19.06,0,1.62,6.66,4.11,10.56,5.95,1.49,0,0,0,1,6,11,14,0,25,1.000,0.93,1.77,127.0,27,1,0,0,,,,,,,
660906,Francisco Perez,10,0,8,11,7,2,0,2,7,9,0,13,0,.333,39,.458,.538,.996,0,1,1.000,0,205,7.27,8.2,0,0,0,0,0,0,7,2.54,48,26,10,0,0,118,.580,0,0,1,0,21,0.73,.---,23.65,4,0.78,7.27,9.35,13.50,7.27,2.08,1,1,0,0,0,0,1,0,1,1.000,0.10,1.13,8.2,10,0,0,0,,,,,,,
640451,Hunter Harvey,38,0,27,40,12,9,1,1,45,12,0,33,0,.234,141,.287,.333,.620,0,5,1.000,5,661,2.52,39.1,2,1,0,1,6,1,11,1.14,157,118,38,0,0,436,.660,0,0,2,0,47,0.68,.667,16.81,7,3.75,10.30,2.75,7.55,2.75,0.23,14,5,0,0,4,2,2,0,4,1.000,0.11,0.92,39.1,38,0,0,0,,,,,,,
545121,Ildemaro Vargas,43,43,57,58,15,13,0,3,21,5,0,52,3,.280,186,.308,.398,.706,1,3,.750,5,693,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,1.000,0,0,0,0,74,0.98,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,1,1,99,33,4,136,.971,3.07,3.19,372.0,43,9,0,4,196,19,74,.301,62.00,,
672832,Israel Pineda,4,4,3,2,1,0,0,0,7,1,0,1,0,.077,13,.143,.077,.220,1,2,.667,0,43,,,,,,,,,,,,,,,,,,,,2,0,1,1.50,,,,,,,,,,,,0,0,0,3,26,0,29,1.000,7.25,7.68,34.0,4,0,0,0,14,0,6,.167,-.--,2,6.09
672851,Joan Adon,14,14,78,56,53,18,4,8,55,39,1,76,6,.290,262,.392,.481,.873,1,3,.750,5,1204,7.10,64.2,1,12,0,0,0,0,51,1.78,310,194,14,0,0,734,.610,6,0,7,0,126,1.39,.077,18.62,0,1.41,7.65,5.43,10.58,7.38,1.11,0,0,0,1,2,7,8,2,17,.882,1.07,2.11,64.2,14,0,0,2,,,,,,,
608841,Joey Meneses,22,22,61,39,33,14,0,13,52,15,2,72,1,.324,222,.367,.563,.930,0,1,1.000,13,938,,,,,,,,,,,,,,,,,,,,,,125,1.56,,,,,,,,,,,,0,0,2,1,50,3,54,.944,2.32,2.51,183.0,22,1,0,0,240,34,102,.371,17.08,,
607179,Jordan Weems,32,0,28,50,24,7,2,7,41,12,1,35,0,.230,152,.285,.441,.726,0,0,.---,2,738,5.22,39.2,0,1,0,0,0,0,23,1.18,166,119,32,0,0,493,.670,0,1,4,0,67,0.56,.000,18.61,3,3.42,9.30,2.72,7.94,5.45,1.59,18,6,0,1,1,2,2,0,4,1.000,0.13,0.92,39.2,32,0,0,0,,,,,,,
641943,Josh Palacios,3,0,14,8,8,2,0,0,15,1,0,10,1,.213,47,.245,.255,.500,0,1,1.000,0,209,,,,,,,,,,,,,,,,,,,,,,12,1.75,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,49,2,24,.313,-.--,,
680686,Josiah Gray,28,28,107,177,84,20,4,38,154,66,1,136,8,.239,569,.324,.489,.813,4,11,.733,6,2597,5.02,148.2,7,10,0,0,0,0,83,1.36,649,446,28,0,0,1593,.610,8,0,7,0,278,0.60,.412,17.47,0,2.33,9.32,4.00,8.23,5.09,2.30,0,0,1,0,5,8,4,0,12,1.000,0.43,0.73,148.2,28,0,0,0,,,,,,,
660688,Keibert Ruiz,1,1,118,130,33,22,0,7,50,30,0,99,6,.251,394,.313,.360,.673,20,51,.718,9,1538,,,,,,,,,,,,,,,,,,,,35,4,142,0.91,,,,,,,,,,,,1,1,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,433,36,191,.271,56.29,4,5.11
640448,Kyle Finnegan,66,0,68,54,28,10,1,9,70,22,2,54,0,.221,244,.284,.381,.665,0,4,1.000,6,1053,3.51,66.2,6,4,11,15,14,4,26,1.14,268,200,66,0,0,689,.650,0,1,0,0,93,1.26,.600,15.80,24,3.18,9.45,2.97,7.29,3.78,1.21,23,10,0,0,2,9,3,0,12,1.000,0.18,1.64,66.2,66,0,0,0,,,,,,,
657041,Lane Thomas,1,0,122,129,62,26,2,17,132,41,0,120,4,.241,498,.301,.404,.705,4,8,.667,8,2204,,,,,,,,,,,,,,,,,,,,,,201,0.95,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,548,52,210,.291,29.29,,
665650,Lucius Fox,6,6,12,4,2,0,0,0,9,1,0,2,0,.080,25,.115,.080,.195,0,1,1.000,1,109,,,,,,,,,,,,,,,,,,,,,,2,3.00,,,,,,,,,,,,0,2,0,12,5,1,18,.944,2.83,2.94,52.0,6,0,0,1,28,2,12,.125,-.--,,
671277,Luis Garcia,59,58,113,69,29,23,2,7,84,11,1,99,1,.275,360,.295,.408,.703,4,3,.429,5,1323,,,,,,,,,,,,,,,,,,,,,,147,1.64,,,,,,,,,,,,0,1,4,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,377,45,148,.337,51.43,,
572228,Luke Voit,69,68,52,73,38,18,0,13,110,39,1,67,3,.225,298,.317,.416,.733,1,1,.500,5,1382,,,,,,,,,,,,,,,,,,,,,,124,0.71,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,344,48,133,.302,22.92,,
669022,MacKenzie Gore,16,13,54,76,35,9,2,7,72,37,0,66,4,.248,266,.346,.376,.722,1,1,.500,6,1258,4.50,70.0,4,4,0,0,1,0,35,1.47,309,210,16,0,0,785,.620,4,0,6,0,100,0.71,.500,17.97,0,1.95,9.26,4.76,8.49,4.50,0.90,2,2,0,0,2,7,2,0,9,1.000,0.56,1.16,70.0,16,0,0,0,,,,,,,
666168,Mason Thompson,24,0,34,23,8,2,1,2,15,9,0,19,1,.211,90,.290,.322,.612,0,1,1.000,2,368,2.92,24.2,1,1,1,2,0,1,8,1.14,101,74,24,0,0,236,.640,1,0,1,0,29,1.48,.500,14.92,8,1.67,5.47,3.28,6.93,2.92,0.73,9,0,0,1,0,1,5,0,6,1.000,0.25,2.25,24.2,24,0,0,0,,,,,,,
443558,Nelson Cruz,124,122,136,91,50,16,0,10,119,49,1,105,4,.234,448,.313,.337,.650,0,4,1.000,16,1992,,,,,,,,,,,,,,,,,,,,,,151,1.49,,,,,,,,,,,,3,0,3,0,0,0,0,.000,0.00,-.--,0.0,123,0,0,0,507,64,207,.295,44.80,,
502179,Paolo Espino,42,19,111,127,64,20,1,24,92,24,0,131,2,.287,456,.322,.493,.815,2,1,.333,4,1873,4.84,113.1,0,9,0,0,0,0,61,1.37,487,340,42,1,0,1205,.640,2,0,1,0,225,0.87,.000,16.53,18,3.83,7.31,1.91,10.40,5.08,1.91,9,2,0,0,5,13,15,2,30,.933,0.67,2.23,113.1,42,0,0,2,,,,,,,
571578,Patrick Corbin,31,31,169,150,119,35,5,27,128,49,1,210,7,.321,655,.374,.513,.887,5,14,.737,14,2623,6.31,152.2,6,19,0,0,0,0,107,1.70,713,458,31,1,0,1682,.640,7,0,2,3,336,1.13,.240,17.18,0,2.61,7.55,2.89,12.38,7.02,1.59,0,0,0,1,1,17,9,0,26,1.000,0.84,1.54,152.2,31,0,0,0,,,,,,,
657585,Reed Garrett,7,0,11,10,8,1,0,1,6,8,1,13,1,.325,40,.449,.425,.874,1,0,.000,1,196,6.75,9.1,0,1,0,0,0,0,7,2.25,49,28,7,0,0,119,.610,1,0,1,0,17,1.10,.000,21.00,0,0.75,5.79,7.71,12.54,7.71,0.96,2,2,0,0,0,0,0,1,1,.000,0.00,0.00,9.1,7,0,0,1,,,,,,,
656180,Riley Adams,2,0,35,36,14,4,0,5,46,12,0,25,1,.176,142,.245,.310,.555,5,32,.865,2,612,,,,,,,,,,,,,,,,,,,,14,0,44,0.97,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,155,10,62,.220,28.40,1,4.54
656913,Seth Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518553,Steve Cishek,69,0,57,62,33,3,1,11,74,27,1,54,13,.223,242,.329,.380,.709,2,3,.600,3,1175,4.21,66.1,1,4,1,3,6,2,31,1.22,287,199,69,0,0,730,.620,13,0,3,0,92,0.92,.200,17.71,12,2.74,10.04,3.66,7.33,4.48,1.49,31,14,0,1,4,2,2,0,4,1.000,0.06,0.55,66.1,69,0,0,0,,,,,,,
676720,Tommy Romero,3,1,4,4,4,0,0,2,5,5,0,3,0,.188,16,.381,.563,.944,0,0,.---,0,100,7.71,4.2,1,0,0,0,0,0,4,1.71,21,14,3,0,0,61,.610,0,0,0,1,9,1.00,1.000,21.43,1,1.00,9.64,9.64,5.79,7.71,3.86,0,0,0,0,0,1,0,0,1,1.000,0.33,2.25,4.2,3,0,0,0,,,,,,,
668663,Tres Barrera,19,18,10,16,2,1,0,0,16,2,0,9,0,.180,50,.212,.200,.412,0,0,.---,1,194,,,,,,,,,,,,,,,,,,,,8,0,10,0.63,,,,,,,,,,,,0,1,0,4,109,0,113,1.000,5.95,6.97,146.0,19,1,0,0,53,4,24,.265,-.--,0,5.30
644364,Victor Arano,43,0,49,31,30,7,0,5,44,12,0,47,4,.278,169,.339,.408,.747,2,5,.714,5,678,4.50,42.0,1,1,1,2,7,1,21,1.40,187,126,43,0,0,439,.650,4,0,6,0,69,1.58,.500,16.14,7,3.67,9.43,2.57,10.07,6.43,1.07,25,12,0,1,1,2,0,1,3,.667,0.05,0.43,42.0,43,0,0,1,,,,,,,
645302,Victor Robles,132,0,92,103,42,10,2,6,104,17,0,82,9,.224,366,.273,.311,.584,4,15,.789,3,1415,,,,,,,,,,,,,,,,,,,,,,114,0.89,,,,,,,,,,,,0,11,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,407,33,145,.292,61.00,,
425794,Adam Wainwright,32,32,205,202,80,35,3,16,143,54,1,192,7,.261,736,.315,.382,.697,6,8,.571,15,3133,3.71,191.2,11,12,0,0,0,0,79,1.28,803,575,32,1,0,2024,.650,7,0,5,0,281,1.01,.478,16.35,0,2.65,6.71,2.54,9.02,3.76,0.75,0,0,0,0,6,16,18,0,34,1.000,1.06,1.60,191.2,32,0,0,0,,,,,,,
405395,Albert Pujols,109,60,76,99,42,14,0,24,55,28,1,83,10,.270,307,.345,.550,.895,2,1,.333,13,1385,36.00,1.0,0,0,0,0,0,0,4,4.00,7,3,1,0,0,16,.590,0,0,0,0,169,0.77,.---,27.00,1,0.00,0.00,9.00,27.00,36.00,18.00,0,0,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,68,0,0,0,351,68,149,.252,12.79,,
669467,Andre Pallante,47,10,168,62,39,18,1,9,73,40,2,113,1,.274,413,.338,.387,.725,2,5,.714,17,1753,3.17,108.0,6,5,0,1,9,1,38,1.42,457,324,47,0,0,1087,.620,1,0,4,0,160,2.71,.545,16.23,4,1.83,6.08,3.33,9.42,3.25,0.75,23,9,0,2,1,15,12,0,27,1.000,0.57,2.25,108.0,47,1,0,0,,,,,,,
668800,Andrew Knizner,97,0,70,73,28,10,0,4,62,26,0,56,6,.215,260,.301,.300,.601,1,0,.000,9,1103,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,20,0,78,0.96,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,293,25,124,.268,65.00,3,3.95
641512,Ben DeLuzio,2,0,6,7,3,1,0,0,5,3,0,3,1,.150,20,.292,.200,.492,1,0,.000,0,97,,,,,,,,,,,,,,,,,,,,,,4,0.86,,,,,,,,,,,,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,25,0,13,.200,-.--,,
680977,Brendan Donovan,16,11,132,82,64,21,1,5,70,60,1,110,14,.281,391,.394,.379,.773,3,2,.400,8,1966,,,,,,,,,,,,,,,,,,,,,,148,1.61,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,468,45,123,.330,78.20,,
572816,Corey Dickerson,20,15,83,77,28,17,1,6,48,12,1,75,2,.267,281,.300,.399,.699,0,0,.---,4,1083,0.00,1.0,0,0,0,0,0,0,0,3.00,6,3,1,0,0,10,.560,0,0,0,0,112,1.08,.---,18.00,1,0.00,0.00,9.00,18.00,0.00,0.00,0,0,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,297,36,124,.301,46.83,,
666185,Dylan Carlson,2,1,120,120,56,30,4,8,94,45,1,102,7,.236,432,.316,.380,.696,2,5,.714,6,1964,,,,,,,,,,,,,,,,,,,,,,164,1.00,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,488,42,204,.281,54.00,,
606149,Giovanny Gallegos,57,0,33,69,23,10,1,6,73,18,1,42,0,.197,213,.256,.338,.594,0,3,1.000,3,988,3.05,59.0,3,6,14,20,12,6,20,1.02,235,177,57,0,0,661,.670,0,1,2,0,72,0.48,.333,16.75,30,4.06,11.14,2.75,6.41,3.51,0.92,11,5,0,1,3,6,3,0,9,1.000,0.16,1.37,59.0,57,0,0,0,,,,,,,
656427,Jack Flaherty,9,8,37,34,18,7,2,4,33,22,0,36,5,.259,139,.380,.424,.804,0,1,1.000,6,662,4.25,36.0,2,1,0,0,0,0,17,1.61,167,108,9,0,0,390,.590,5,0,0,0,59,1.09,.667,18.39,0,1.50,8.25,5.50,9.00,4.50,1.00,0,0,0,1,0,3,3,2,8,.750,0.67,1.50,36.0,9,0,0,2,,,,,,,
663855,Jordan Hicks,35,8,75,37,33,8,1,5,63,35,0,46,7,.210,219,.335,.324,.659,1,5,.833,9,1051,4.84,61.1,3,6,0,1,8,1,33,1.32,263,184,35,0,0,626,.600,7,0,5,0,71,2.03,.333,17.14,2,1.80,9.24,5.14,6.75,4.84,0.73,17,4,0,0,2,9,4,0,13,1.000,0.37,1.92,61.1,35,0,0,0,,,,,,,
656756,Jordan Montgomery,21,21,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,,,,,,,
500779,Jose Quintana,12,12,70,57,18,8,1,1,48,16,0,54,1,.238,227,.290,.295,.585,0,2,1.000,13,994,2.01,62.2,3,2,0,0,0,0,14,1.12,247,188,12,0,0,626,.630,1,0,0,0,67,1.23,.600,15.86,0,3.00,6.89,2.30,7.76,2.59,0.14,0,0,1,1,1,6,3,0,9,1.000,0.75,1.31,62.2,12,0,0,0,,,,,,,
660766,Juan Yepez,76,18,57,75,27,13,0,12,61,16,0,64,1,.253,253,.296,.447,.743,0,0,.---,6,1035,,,,,,,,,,,,,,,,,,,,,,113,0.76,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,274,30,111,.283,21.08,,
663457,Lars Nootbaar,8,3,80,78,53,16,3,14,71,51,1,66,1,.228,290,.340,.448,.788,1,4,.800,3,1389,,,,,,,,,,,,,,,,,,,,,,130,1.03,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,347,40,106,.248,20.71,,
571945,Miles Mikolas,33,32,228,208,81,31,2,25,153,39,0,170,6,.226,751,.267,.373,.640,3,3,.500,15,3152,3.29,202.1,12,13,0,0,0,0,74,1.03,805,607,33,1,0,2099,.670,6,1,1,0,280,1.10,.480,15.58,0,3.92,6.81,1.73,7.56,3.60,1.11,0,0,1,0,8,14,17,0,31,1.000,0.94,1.38,202.1,33,1,0,0,,,,,,,
571448,Nolan Arenado,17,16,107,219,73,42,1,30,72,52,3,163,7,.293,557,.358,.533,.891,3,5,.625,15,2330,,,,,,,,,,,,,,,,,,,,,,297,0.49,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,620,103,251,.290,18.57,,
669357,Nolan Gorman,16,11,40,76,44,13,0,14,103,28,0,64,2,.226,283,.300,.420,.720,0,1,1.000,2,1317,,,,,,,,,,,,,,,,,,,,,,119,0.53,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,313,35,134,.301,20.21,,
676050,Packy Naughton,26,3,41,22,17,10,0,3,31,7,1,39,1,.295,132,.336,.439,.775,0,0,.---,2,562,4.78,32.0,0,2,1,2,3,1,17,1.44,141,96,26,0,0,356,.630,1,0,1,0,58,1.86,.000,17.56,5,4.43,8.72,1.97,10.97,4.78,0.84,17,5,0,1,0,3,2,0,5,1.000,0.19,1.41,32.0,26,0,0,0,,,,,,,
657557,Paul DeJong,77,57,37,63,19,9,0,6,79,21,0,33,4,.157,210,.245,.286,.531,2,3,.600,2,977,,,,,,,,,,,,,,,,,,,,,,60,0.59,,,,,,,,,,,,0,0,2,191,79,6,276,.978,3.60,4.53,537.0,75,46,0,2,237,25,96,.213,35.00,,
502671,Paul Goldschmidt,23,23,119,127,106,41,0,35,141,79,1,178,5,.317,561,.404,.578,.982,0,7,1.000,7,2701,,,,,,,,,,,,,,,,,,,,,,324,0.94,,,,,,,,,,,,2,0,4,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,651,115,215,.368,16.03,,
664854,Ryan Helsley,54,0,35,62,11,6,0,6,94,20,1,28,0,.128,219,.201,.237,.438,0,1,1.000,3,962,1.25,64.2,9,1,19,23,7,4,9,0.74,239,194,54,0,0,648,.670,0,0,1,0,52,0.56,.900,14.88,33,4.70,13.08,2.78,3.90,1.53,0.84,21,3,0,0,0,2,7,0,9,1.000,0.17,1.27,64.2,54,1,0,0,,,,,,,
571927,Steven Matz,15,10,46,45,28,10,0,8,54,10,0,50,2,.256,195,.300,.431,.731,0,0,.---,2,849,5.25,48.0,5,3,0,0,2,0,28,1.25,207,144,15,0,0,575,.680,2,0,1,0,84,1.02,.625,17.69,1,5.40,10.13,1.88,9.38,5.25,1.50,1,1,0,0,0,7,2,1,10,.900,0.60,1.69,48.0,15,0,0,0,,,,,,,
669242,Tommy Edman,153,0,169,146,95,31,4,13,111,46,2,153,5,.265,577,.324,.400,.724,3,32,.914,10,2328,,,,,,,,,,,,,,,,,,,,,,231,1.16,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,630,57,195,.308,44.38,,
425877,Yadier Molina,1,0,74,93,19,8,0,5,40,5,0,56,2,.214,262,.233,.302,.535,13,20,.606,10,986,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,15,0,79,0.80,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,270,24,103,.234,52.40,1,3.52
668868,Zack Thompson,22,1,48,27,9,3,0,3,27,14,0,20,0,.164,122,.250,.262,.512,0,1,1.000,1,575,2.08,34.2,1,1,1,1,1,0,8,0.98,136,104,22,0,0,374,.650,0,0,1,0,32,1.78,.500,16.59,4,1.93,7.01,3.63,5.19,2.34,0.78,5,3,0,0,0,3,4,0,7,1.000,0.32,1.85,34.2,22,0,0,0,,,,,,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
676879,Aaron Ashby,27,19,124,66,62,19,2,15,126,47,0,106,6,.254,418,.335,.416,.751,0,7,1.000,10,1878,4.44,107.1,2,10,1,1,1,0,53,1.43,475,322,27,0,0,1207,.640,6,1,7,0,174,1.88,.167,17.50,2,2.68,10.57,3.94,8.89,5.20,1.26,2,1,0,1,3,8,6,0,14,1.000,0.52,1.18,107.1,27,0,0,0,,,,,,,
605288,Adrian Houser,22,21,126,108,66,24,2,8,69,47,1,103,2,.258,400,.334,.388,.722,2,7,.778,9,1848,4.73,102.2,6,10,0,0,0,0,54,1.46,455,308,22,0,0,1111,.600,2,0,2,1,155,1.17,.375,18.00,1,1.47,6.05,4.12,9.03,5.79,0.70,0,0,0,0,6,8,12,0,20,1.000,0.91,1.76,102.2,22,0,0,0,,,,,,,
457705,Andrew McCutchen,82,82,129,144,66,25,0,17,124,57,1,122,4,.237,515,.316,.384,.700,6,8,.571,10,2364,,,,,,,,,,,,,,,,,,,,,,198,0.90,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,82,0,0,0,580,69,226,.278,30.29,,
502202,Brad Boxberger,70,0,42,77,23,6,2,6,68,27,1,52,2,.223,233,.306,.343,.649,0,7,1.000,4,1090,2.95,64.0,4,3,1,8,30,7,21,1.23,268,192,70,0,0,699,.640,2,0,0,0,80,0.55,.571,17.03,9,2.52,9.56,3.80,7.31,3.23,0.84,26,11,0,3,3,2,3,1,6,.833,0.07,0.70,64.0,70,0,0,0,,,,,,,
605540,Brandon Woodruff,27,27,104,155,56,28,2,18,190,42,0,122,5,.215,568,.274,.366,.640,5,9,.643,7,2538,3.05,153.1,13,4,0,0,0,0,52,1.07,620,460,27,0,0,1682,.660,5,0,2,0,208,0.67,.765,16.55,0,4.52,11.15,2.47,7.16,3.29,1.06,0,0,2,1,2,13,8,0,21,1.000,0.78,1.24,153.1,27,1,0,0,,,,,,,
608718,Brent Suter,54,0,69,67,32,13,1,9,53,22,0,58,3,.236,246,.306,.407,.713,2,3,.600,6,1070,3.78,66.2,5,3,0,0,1,0,28,1.20,272,200,54,0,0,671,.630,3,0,0,2,100,1.03,.625,16.05,17,2.41,7.16,2.97,7.83,4.32,1.21,19,11,0,1,0,9,2,1,12,.917,0.20,1.50,66.2,54,0,0,1,,,,,,,
592885,Christian Yelich,154,35,180,91,99,25,4,14,162,88,5,145,5,.252,575,.355,.383,.738,3,19,.864,9,2747,,,,,,,,,,,,,,,,,,,,,,220,1.98,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,36,0,0,0,671,57,201,.327,41.07,,
669203,Corbin Burnes,33,33,191,155,73,24,6,23,243,51,0,144,13,.197,731,.261,.341,.602,4,5,.556,15,3274,2.94,202.0,12,8,0,0,0,0,66,0.97,797,606,33,0,0,2072,.630,13,0,10,1,249,1.23,.600,16.21,0,4.76,10.83,2.27,6.42,3.25,1.02,0,0,0,0,2,17,32,2,51,.961,1.48,2.18,202.0,33,3,0,2,,,,,,,
642207,Devin Williams,65,0,46,34,17,5,0,2,96,30,1,31,3,.151,205,.267,.205,.472,2,6,.750,4,1068,1.93,60.2,6,4,15,17,26,2,13,1.01,240,182,65,0,0,668,.630,3,0,5,1,42,1.35,.600,17.60,21,3.20,14.24,4.45,4.60,2.52,0.30,13,2,0,0,2,5,3,0,8,1.000,0.12,1.20,60.2,65,0,0,0,,,,,,,
